time, angle [deg], U Currrent [A], V Current [A], W Current [A] , Id[A], Iq[A]
2.764,5740.22,-0.00597731,-1.30427,1.31024,1.51745,0.994093
2.765,5743.61,0.0730855,-0.615424,0.542338,0.784265,0.210977
2.766,5747.1,0.0624552,-0.476699,0.414243,0.633787,-0.0917929
2.767,5750.44,-0.0551424,0.0746153,-0.0194729,-0.0928214,-0.01048
2.767,5753.43,-0.166761,0.684529,-0.517768,-0.63347,0.632549
2.768,5756.75,-0.195329,1.06842,-0.873086,-0.452801,1.33615
2.769,5760.13,-0.265755,1.51927,-1.25352,0.073229,1.9712
2.77,5763.12,-0.224563,1.9199,-1.69534,1.25589,2.18023
2.77,5766.66,-0.061122,1.27052,-1.2094,1.47601,0.877334
2.771,5770.09,-0.0225871,0.524277,-0.50169,0.713478,0.0666984
2.772,5773.54,0.019934,0.171484,-0.191418,0.240712,-0.114389
2.773,5776.66,-0.0285667,0.135607,-0.10704,0.154835,-0.0895739
2.773,5780.04,-0.0365394,0.0841826,-0.0476432,0.0817902,-0.06735
2.774,5783.45,0.13421,-1.25643,1.12222,-0.326555,1.68145
2.775,5786.48,0.0830514,-1.7635,1.68044,0.661099,2.30923
2.776,5789.86,0.114942,-1.69772,1.58278,1.47579,1.73432
2.777,5793.29,0.0431878,-1.45734,1.41416,1.79876,0.760364
2.777,5796.41,-0.0571356,-0.457564,0.5147,0.689419,-0.113707
2.778,5799.8,-0.0704235,0.0734194,-0.00299594,-0.082851,-0.0552732
2.779,5803.31,-0.182042,0.427408,-0.245367,-0.497198,0.215655
2.78,5806.72,-0.182042,0.987094,-0.805052,-0.682223,1.14704
2.78,5809.8,-0.267084,1.70464,-1.43755,-0.239106,2.24564
2.781,5813.29,-0.235193,1.96535,-1.73015,0.917728,2.41635
2.782,5816.76,-0.19998,1.45948,-1.2595,1.2754,1.32188
2.783,5819.97,-0.0817182,0.768242,-0.686524,0.952491,0.302095
2.783,5823.38,0.0518249,0.112884,-0.164709,0.187058,-0.0954334
2.784,5826.87,-0.0332174,0.127235,-0.0940179,0.156759,-0.0540096
2.785,5830.3,-0.0332174,0.188227,-0.155009,0.178963,-0.186265
2.786,5833.49,0.158128,-0.93234,0.774212,-0.444667,1.17509
2.786,5836.94,0.192012,-1.49561,1.3036,0.184492,1.97348
2.787,5840.45,0.239848,-1.69772,1.45787,1.00716,1.89962
2.788,5843.62,0.0212628,-1.11292,1.09166,1.32064,0.697354
2.789,5847.11,-0.0677659,-0.614228,0.681994,0.919995,-0.0176278
2.79,5850.56,-0.0651083,-0.0186656,0.0837739,0.0506134,-0.0997594
2.79,5853.97,-0.0969992,0.375984,-0.278985,-0.435765,0.233427
2.791,5856.93,-0.187357,0.918927,-0.73157,-0.744429,0.989888
2.792,5860.38,-0.270406,1.3064,-1.036,-0.439649,1.65022
2.793,5863.86,-0.224563,1.91153,-1.68697,0.66116,2.43973
2.793,5867.46,-0.195994,1.59462,-1.39862,1.26283,1.58935
2.794,5870.51,-0.0717523,0.98231,-0.910558,1.20394,0.53253
2.795,5873.96,0.0352151,0.25161,-0.286825,0.379805,-0.0689281
2.796,5877.39,0.0325575,0.112884,-0.145442,0.154046,-0.120324
2.796,5880.75,-0.0272379,0.132019,-0.104781,0.136194,-0.109069
2.797,5884.05,0.152148,-0.690766,0.538618,-0.485895,0.785721
2.798,5887.08,0.452454,-1.38081,0.928351,-0.486689,1.67684
2.799,5890.45,0.163443,-1.7611,1.59766,0.880658,2.1749
2.799,5893.94,0.0910241,-1.30307,1.21205,1.25131,1.14201
2.8,5897.02,-0.0597932,-1.30427,1.36406,1.85924,0.329532
2.801,5900.77,-0.0332174,0.0363462,-0.0031288,-0.0321343,-0.0345428
2.802,5903.78,-0.0564712,-0.00311875,0.05959,0.00421865,-0.0821536
2.803,5907.15,-0.161445,0.667786,-0.506341,-0.658041,0.57463
2.803,5910.55,-0.230542,1.08875,-0.858204,-0.653715,1.29847
2.804,5913.87,-0.309605,1.8326,-1.523,-0.0637495,2.39784
2.805,5916.84,-0.181377,2.00362,-1.82224,1.23298,2.35581
2.806,5920.4,-0.11826,1.35663,-1.23837,1.44667,1.06682
2.806,5923.85,-0.00398413,0.647456,-0.643471,0.900654,0.104958
2.807,5927.45,0.0312287,0.149958,-0.181186,0.219895,-0.108764
2.808,5930.48,0.00664617,0.151153,-0.1578,0.170481,-0.145367
2.809,5933.96,-0.00464852,0.14039,-0.135742,0.100757,-0.172019
2.809,5937.38,0.13421,-1.24567,1.11146,-0.394718,1.65814
2.81,5940.33,0.277054,-1.53269,1.25563,0.222543,1.95745
2.811,5943.82,0.140854,-2.03138,1.89053,1.65623,2.14838
2.812,5947.32,0.0039886,-1.61042,1.60643,2.06063,0.851287
2.813,5950.9,0.0465098,-0.27459,0.22808,0.35226,0.0407564
2.813,5954.42,-0.0232515,0.026779,-0.00352743,-0.0303836,-0.0155235
2.814,5957.56,-0.108294,0.471657,-0.363363,-0.507444,0.356489
2.815,5960.96,-0.245823,0.991877,-0.746054,-0.697931,1.08434
2.816,5964.41,-0.235193,1.79194,-1.55675,-0.212552,2.38514
2.816,5967.51,-0.188686,2.02514,-1.83646,1.02238,2.43868
2.817,5971.07,-0.158123,1.54917,-1.39105,1.49899,1.3837
2.818,5974.59,-0.0225871,0.688116,-0.665529,0.922597,0.216579
2.819,5978.11,0.0219272,0.212145,-0.234072,0.308567,-0.100596
2.819,5981.27,0.00863935,0.149958,-0.158597,0.177131,-0.135775
2.82,5984.87,-0.0312243,0.159525,-0.128301,0.141204,-0.157762
2.821,5988.35,0.157463,-0.910813,0.75335,-0.413179,1.15483
2.822,5991.42,-0.017272,-1.39874,1.41602,0.495311,1.86364
2.823,5995,0.158128,-1.59607,1.43794,1.19568,1.73192
2.823,5998.54,0.0624552,-1.34134,1.27889,1.57862,0.816061
2.824,6001.68,-0.0657727,-0.241105,0.306877,0.392883,-0.0843382
2.825,6005.16,-0.054478,0.0160158,0.0384622,-0.00820239,-0.0676461
2.826,6008.67,-0.131548,0.250414,-0.118866,-0.29892,0.0827628
2.826,6012.21,-0.224563,0.993073,-0.76851,-0.747977,1.10068
2.827,6015.31,-0.256454,1.60538,-1.34892,-0.265952,2.11156
2.828,6018.96,-0.191343,2.0084,-1.81706,0.999263,2.47335
2.829,6022.5,-0.198651,1.41284,-1.21419,1.24619,1.26467
2.829,6026.14,-0.0651083,0.795748,-0.73064,1.01704,0.272972
2.83,6029.26,0.0352151,0.0841826,-0.119398,0.135783,-0.0768424
2.831,6032.82,0.0033242,0.0734194,-0.0767436,0.0870026,-0.0651365
2.832,6036.27,-0.0126212,0.111688,-0.0990672,0.0935176,-0.121438
2.832,6039.75,0.168758,-0.877328,0.70857,-0.408486,1.09573
2.833,6042.84,0.242506,-1.91657,1.67407,0.315253,2.4945
2.834,6046.43,0.138196,-1.80177,1.66357,1.39372,1.9488
2.835,6049.94,0.0518249,-1.07346,1.02163,1.25629,0.659214
2.836,6053.44,-0.054478,-0.160979,0.215457,0.271227,-0.0669749
2.836,6056.51,-0.0531492,0.0243871,0.0287621,-0.0179044,-0.0606396
2.837,6059.92,-0.144836,0.32456,-0.179725,-0.381821,0.128553
2.838,6063.3,-0.144836,1.02536,-0.880527,-0.752331,1.19073
2.839,6066.75,-0.22722,1.50851,-1.28129,-0.340196,1.98491
2.839,6069.79,-0.241837,1.99764,-1.7558,0.728347,2.52884
2.84,6073.35,-0.214597,1.69268,-1.47808,1.35995,1.65393
2.841,6076.4,-0.0989924,0.859131,-0.760139,1.0237,0.431506
2.842,6079.94,0.0225916,0.267157,-0.289748,0.391578,-0.0678514
2.842,6083.48,-0.020594,0.149958,-0.129364,0.190036,-0.0760171
2.843,6086.4,-0.017272,0.0590685,-0.0417965,0.063111,-0.0446574
2.844,6090.25,0.0910241,-0.959846,0.868822,-0.501898,1.23447
2.845,6093.19,0.348809,-1.63912,1.29031,-0.190617,2.11265
2.845,6096.71,0.306288,-1.71925,1.41296,0.692055,2.05792
2.846,6100.24,0.0843802,-1.14521,1.06083,1.17423,0.920745
2.847,6103.34,-0.0757386,-0.651301,0.72704,0.97072,0.0829322
2.848,6106.86,-0.158788,-0.0413878,0.200176,0.13913,-0.230673
2.849,6110.33,-0.0704235,-0.00431466,0.0747381,-0.000244409,-0.102277
2.849,6113.41,-0.149486,0.838801,-0.689315,-0.740918,0.869936
2.85,6116.81,-0.229878,1.17246,-0.942582,-0.513942,1.45911
2.851,6120.2,-0.203302,1.98927,-1.78596,0.325692,2.61892
2.852,6123.76,-0.249145,1.94382,-1.69468,1.30749,2.10011
2.852,6126.86,-0.0438477,1.19877,-1.15492,1.4464,0.758222
2.853,6130.42,-0.035875,0.45611,-0.420235,0.61598,0.0457203
2.854,6133.93,0.0152833,0.0363462,-0.0516295,0.0527848,-0.0422579
2.855,6137.51,-0.0411902,0.108101,-0.0669106,0.124342,-0.0604248
2.855,6140.59,-0.0491629,0.0925539,-0.0433911,0.0920384,-0.0748669
2.856,6144.02,0.159457,-1.57215,1.41269,-0.128019,2.11947
2.857,6147.51,0.0916885,-1.93571,1.84402,0.956631,2.39734
2.858,6150.61,0.0205984,-1.6762,1.6556,1.87907,1.3341
2.859,6154.48,0.242506,-1.91657,1.67407,2.38136,0.806719
2.859,6158.06,-0.0969992,-0.0330165,0.130016,0.098778,-0.14152
2.86,6161.51,-0.0677659,0.0172117,0.0505542,-0.0311743,-0.0787567
2.861,6165.45,-0.146164,0.859131,-0.712967,-0.685387,0.953698
2.862,6169.29,-0.213932,1.53362,-1.31969,-0.312228,2.03179
2.863,6173.22,-0.267084,2.02514,-1.75806,0.897093,2.44901
2.864,6177.14,-0.18337,1.52764,-1.34427,1.57443,1.22894
2.865,6181.11,-0.0657727,0.61995,-0.554177,0.832883,0.0456274
2.866,6185.77,0.0033242,0.111688,-0.115013,0.137985,-0.0886212
2.866,6189.66,-0.0186008,0.0746153,-0.0560145,0.0724596,-0.0676398
2.867,6193.95,0.158128,-0.882112,0.723984,-0.35991,1.12471
2.868,6197.79,0.136867,-1.43701,1.30015,0.456718,1.83019
2.869,6201.81,0.140189,-1.45734,1.31715,1.30602,1.34496
2.87,6205.81,0.00930374,-0.796006,0.786702,1.08575,0.162564
2.871,6209.64,-0.0704235,-0.232733,0.303157,0.356354,-0.187802
2.872,6213.11,-0.0119568,0.294663,-0.282706,-0.342844,0.253336
2.873,6216.45,-0.181377,0.72519,-0.543812,-0.649125,0.685423
2.873,6219.94,-0.283694,1.34706,-1.06337,-0.62755,1.67533
2.874,6223.44,-0.288345,1.89957,-1.61123,0.294158,2.45018
2.875,6226.54,-0.140185,1.84695,-1.70677,1.47493,1.96806
2.876,6230.05,-0.0969992,1.1318,-1.0348,1.32983,0.71208
2.876,6233.59,0.0252492,0.361633,-0.386883,0.530137,-0.045626
2.877,6236.6,0.0039886,0.179855,-0.183844,0.240649,-0.113632
2.878,6240.03,-0.0332174,0.111688,-0.078471,0.126115,-0.0682397
2.879,6243.39,-0.0225871,0.124843,-0.102256,0.0951508,-0.140406
2.879,6246.36,0.170087,-1.57215,1.40206,-0.31368,2.11078
2.88,6249.72,0.187361,-1.63434,1.44698,0.582301,2.04602
2.881,6253.17,0.0830514,-1.78143,1.69838,1.69095,1.70187
2.882,6256.58,0.0531537,-0.786439,0.733285,0.981963,0.390682
2.882,6260.03,-0.076403,-0.012686,0.089089,0.070395,-0.100784
2.883,6263.06,-0.0338818,0.0937499,-0.059868,-0.116013,0.0128656
2.884,6266.38,-0.126233,0.524277,-0.398044,-0.554161,0.404788
2.885,6269.7,-0.187357,1.17605,-0.988691,-0.789175,1.40321
2.886,6272.75,-0.195329,1.69866,-1.50333,-0.153115,2.27622
2.886,6276.05,-0.239179,2.05384,-1.81466,0.929745,2.53845
2.887,6279.54,-0.12889,1.69627,-1.56738,1.67539,1.50739
2.888,6282.99,-0.0332174,0.762263,-0.729045,0.989432,0.264311
2.889,6286.53,0.0298999,0.19899,-0.22889,0.296311,-0.0979969
2.889,6289.58,-0.0106281,0.169092,-0.158464,0.20566,-0.117141
2.89,6293.08,-0.00797049,0.178659,-0.170689,0.159256,-0.203576
2.891,6296.48,0.127566,-0.886895,0.75933,-0.433178,1.12752
2.892,6299.58,0.158792,-1.85439,1.69559,0.244304,2.49113
2.892,6302.94,0.182046,-1.71805,1.53601,1.10169,1.97029
2.893,6306.42,0.157463,-1.15,0.992532,1.20295,0.88838
2.894,6309.95,-0.0385326,-0.615424,0.653957,0.893776,0.0108782
2.895,6313.1,-0.0604576,-0.0114901,0.0719477,0.0372613,-0.0888223
2.895,6316.61,-0.0969992,0.293467,-0.196467,-0.342487,0.146139
2.896,6320.13,-0.167425,1.00862,-0.841195,-0.801148,1.11895
2.897,6323.18,-0.219248,1.43556,-1.21631,-0.414278,1.86628
2.898,6326.66,-0.301632,2.00003,-1.6984,0.560054,2.55101
2.899,6330.15,-0.203967,1.66996,-1.46599,1.37403,1.68593
2.899,6333.67,-0.0651083,0.940453,-0.875345,1.14966,0.466824
2.9,6337.25,0.0305643,0.246826,-0.277391,0.369438,-0.083575
2.901,6340.35,0.00863935,0.112884,-0.121524,0.143725,-0.0900851
2.902,6343.82,-0.0279023,0.132019,-0.104117,0.131857,-0.113892
2.902,6347.38,0.0936817,-0.996919,0.903237,-0.498437,1.29115
2.903,6350.52,0.178724,-1.52312,1.34439,0.0309779,2.02344
2.904,6354.04,0.298315,-1.7635,1.46518,0.892459,2.08728
2.905,6357.62,0.0730855,-1.266,1.19291,1.35893,0.963817
2.905,6361.2,-0.0252447,-0.920381,0.945625,1.3018,0.0907587
2.906,6364.3,-0.054478,-0.0832446,0.137723,0.136387,-0.114673
2.907,6367.79,-0.0757386,0.274332,-0.198593,-0.320409,0.149476
2.908,6371.33,-0.241173,0.915339,-0.674167,-0.768564,0.903878
2.909,6374.91,-0.213932,1.50373,-1.28979,-0.427571,1.98023
2.909,6378.12,-0.253796,1.89598,-1.64219,0.587014,2.38151
2.91,6381.73,-0.1455,1.71062,-1.56512,1.53087,1.66707
2.911,6385.29,-0.121582,0.729973,-0.608392,0.845135,0.402802
2.912,6388.91,0.0179409,0.151153,-0.169094,0.224614,-0.0559379
2.912,6392.43,0.0245848,0.151153,-0.175738,0.18341,-0.159983
2.913,6396.32,0.00863935,0.0925539,-0.101193,0.0644576,-0.124791
2.914,6399.88,0.127566,-0.967021,0.839455,-0.317674,1.27083
2.915,6403.77,0.240513,-1.89624,1.65573,0.578325,2.42723
2.916,6407.31,0.0750787,-1.52192,1.44684,1.41474,1.40566
2.917,6410.84,0.0298999,-0.920381,0.890481,1.18736,0.360628
2.917,6414.73,-0.0969992,-0.115534,0.212533,0.217388,-0.154668
2.918,6418.18,-0.0438477,-0.132277,0.176125,0.161029,-0.171364
2.919,6421.59,-0.177391,0.639084,-0.461693,-0.606412,0.561267
2.92,6425.39,-0.24981,1.24302,-0.993208,-0.542267,1.55966
2.921,6428.8,-0.242501,1.8039,-1.5614,0.353042,2.32837
2.922,6432.71,-0.182042,1.84576,-1.66371,1.51214,1.90488
2.922,6436.25,-0.0870333,0.991877,-0.904844,1.19744,0.554842
2.923,6439.68,0.0119613,0.240847,-0.252808,0.348468,-0.0428835
2.924,6443.19,-0.00132655,0.167896,-0.16657,0.217922,-0.112506
2.925,6446.62,-0.0338818,0.14637,-0.112488,0.155274,-0.119923
2.925,6449.63,0.130223,-0.806769,0.676546,-0.490624,0.979288
2.926,6453.04,0.285027,-1.38081,1.09578,-0.196865,1.7816
2.927,6456.57,0.0578045,-1.53269,1.47488,0.890069,1.83784
2.928,6459.65,0.0730855,-1.2959,1.22281,1.33286,1.05438
2.928,6463.19,-0.0551424,-1.2947,1.34984,1.8298,0.312444
2.929,6466.7,-0.0332174,-0.0449756,0.078193,0.0782496,-0.0593452
2.93,6470.13,-0.0817182,0.0877703,-0.00605215,-0.109569,-0.0395366
2.931,6473.63,-0.154801,0.686921,-0.532119,-0.637524,0.662812
2.932,6476.62,-0.224563,1.0732,-0.848636,-0.503349,1.33033
2.932,6480.04,-0.250474,1.92588,-1.67541,0.304652,2.52906
2.933,6483.49,-0.257118,1.88163,-1.62452,1.18463,2.07594
2.934,6487.05,-0.177391,1.24541,-1.06802,1.30792,0.867802
2.935,6490.2,-0.0883621,0.532648,-0.444286,0.680256,0.0953532
2.935,6493.71,-0.0066417,0.14637,-0.139728,0.193063,-0.0702393
2.936,6497.27,-0.0225871,0.105709,-0.0831218,0.118125,-0.0789033
2.937,6500.77,0.0790651,-0.739799,0.660733,-0.493874,0.907463
2.938,6503.87,0.195998,-1.11173,0.915728,-0.22519,1.44394
2.938,6507.34,0.159457,-1.5291,1.36964,0.685798,1.90812
2.939,6510.83,0.263766,-1.53388,1.27012,1.23112,1.4575
2.94,6514.02,-0.0378682,-1.266,1.30387,1.74089,0.347811
2.941,6517.56,-0.123575,-0.232733,0.356308,0.39589,-0.217009
2.942,6521.09,-0.0863689,0.00644852,0.0799204,-0.00529524,-0.1168
2.942,6524.63,-0.12889,0.645064,-0.516174,-0.615326,0.619887
2.943,6527.71,-0.25446,1.01101,-0.756551,-0.565558,1.2065
2.944,6531.29,-0.245823,1.94382,-1.698,0.273497,2.56093
2.945,6534.85,-0.237851,0.972743,-0.734892,0.509847,1.10367
2.945,6538.41,-0.13952,1.05167,-0.912152,1.07676,0.782169
2.946,6541.2,0.0298999,0.472853,-0.502753,0.679813,0.0917314
2.947,6543.95,-0.0651083,0.532648,-0.46754,0.711718,-0.0302263
2.947,6546.3,-0.0126212,0.102121,-0.0895,0.121376,-0.067651
2.948,6550.17,-0.0232515,0.0770071,-0.0537556,0.072876,-0.0670817
2.949,6553.79,0.115607,-0.901246,0.785639,-0.338596,1.16672
2.95,6557.35,0.162779,-1.60922,1.44645,0.372735,2.11452
2.95,6560.98,0.124244,-1.62358,1.49933,1.14216,1.78401
2.951,6563.73,0.242506,-1.61042,1.36791,1.60832,1.39168
2.952,6566.56,0.0677704,-1.22653,1.15876,1.59625,0.47767
2.952,6569.66,-0.0524848,-0.706313,0.758798,1.01555,-0.26075
2.953,6572.41,-0.054478,-0.213599,0.268077,0.249974,-0.240771
2.954,6575.48,-0.136863,0.448935,-0.312072,-0.481155,0.318919
2.954,6578.56,-0.133541,1.03971,-0.906173,-0.616164,1.26792
2.955,6581.61,-0.277714,1.77281,-1.49509,-0.244153,2.33194
2.956,6584.4,-0.267084,1.86728,-1.6002,0.604967,2.32666
2.956,6587.64,-0.162774,1.58385,-1.42108,1.3254,1.6067
2.957,6590.73,-0.124239,0.874678,-0.750439,0.986876,0.562397
2.958,6593.83,0.0245848,0.294663,-0.319247,0.435089,-0.0293595
2.958,6596.56,0.0139545,0.12006,-0.134014,0.167569,-0.0741387
2.959,6599.63,-0.00199095,0.151153,-0.149163,0.168727,-0.135215
2.96,6602.6,-0.0179364,0.132019,-0.114083,0.109634,-0.141498
2.96,6605.22,0.126237,-0.920381,0.794144,-0.417836,1.18099
2.961,6608.62,0.200649,-1.8496,1.64895,0.222667,2.4633
2.962,6611.24,0.323562,-1.61401,1.29045,0.669134,1.9079
2.963,6614.42,0.041859,-1.72523,1.68337,1.8564,1.45693
2.963,6617.43,0.0126257,-0.806769,0.794144,1.10488,0.193198
2.964,6621.3,-0.0657727,-0.165762,0.231535,0.250226,-0.173173
2.965,6625.1,-0.0969992,0.283899,-0.1869,-0.328251,0.158795
2.966,6629.17,-0.225227,1.01101,-0.785785,-0.737011,1.12861
2.967,6632.88,-0.276385,1.6281,-1.35172,-0.109897,2.13406
2.968,6636.73,-0.206624,1.83978,-1.63315,1.12888,2.1351
2.969,6640.6,-0.110287,1.22388,-1.1136,1.45733,0.791413
2.97,6644.97,0.0146189,0.590052,-0.604671,0.844937,-0.0679004
2.97,6648.84,0.00996814,0.0925539,-0.102522,0.116052,-0.0810709
2.971,6652.7,-0.0524848,0.11408,-0.0615955,0.123989,-0.0751293
2.972,6656.46,0.0930173,-0.883308,0.79029,-0.286801,1.17511
2.973,6660.68,0.106305,-1.88787,1.78157,0.664393,2.43572
2.974,6664.53,0.115607,-1.51834,1.40273,1.36653,1.48747
2.975,6668.04,0.00930374,-0.843843,0.834539,1.11126,0.359582
2.976,6671.58,-0.0445121,0.0363462,0.00816589,-0.0218062,-0.051218
2.976,6674.68,-0.0132856,0.0207994,-0.00751379,-0.0251872,-0.00312783
2.977,6678.2,-0.13952,0.590052,-0.450532,-0.595371,0.490047
2.978,6681.69,-0.138856,1.04211,-0.903249,-0.512118,1.3112
2.979,6685.18,-0.257782,1.92469,-1.6669,-0.0151997,2.55045
2.979,6688.26,-0.221905,1.91392,-1.69202,1.09481,2.26961
2.98,6691.78,-0.144171,1.24063,-1.09646,1.26788,1.0085
2.981,6695.27,-0.0119568,0.66659,-0.654633,0.910106,0.120213
2.982,6698.37,0.00863935,0.149958,-0.158597,0.210482,-0.0773583
2.982,6701.99,-0.0551424,0.14637,-0.0912274,0.174531,-0.0643934
2.983,6705.84,-0.0332174,0.132019,-0.0988015,0.106817,-0.134406
2.984,6709.36,0.125573,-1.24567,1.1201,-0.266927,1.67737
2.985,6712.46,0.102319,-1.82927,1.72695,0.772571,2.31323
2.986,6715.99,0.120922,-2.04573,1.92481,1.90386,1.97439
2.986,6719.51,0.0259136,-0.996919,0.971005,1.27181,0.429546
2.987,6722.98,-0.0757386,-0.998115,1.07385,1.46033,-0.282755
2.988,6726.21,-0.032553,-0.0210574,0.0536104,0.0294025,-0.06069
2.989,6729.66,-0.134205,0.600815,-0.46661,-0.602608,0.514945
2.989,6733.16,-0.213932,1.04689,-0.832957,-0.638935,1.25357
2.99,6736.67,-0.301632,1.86489,-1.56326,-0.0313415,2.44398
2.991,6739.88,-0.203967,1.84336,-1.6394,1.13793,2.14072
2.992,6743.51,-0.0969992,1.31716,-1.22017,1.46287,0.977704
2.992,6747.07,-0.017272,0.532648,-0.515376,0.727509,0.0777455
2.993,6750.21,0.0305643,0.0722235,-0.102788,0.110214,-0.073124
2.994,6753.68,-0.0126212,0.0554808,-0.0428595,0.0663298,-0.0317424
2.995,6756.71,0.000666629,0.103317,-0.103984,0.0827748,-0.124629
2.995,6759.46,-0.0498273,0.121256,-0.0714285,0.0901312,-0.119013
2.996,6761.75,0.100326,-1.2074,1.10707,0.208789,1.62785
2.997,6765.59,0.133545,-1.87591,1.74237,1.26767,2.10356
2.998,6769.2,-0.0119568,-1.31503,1.32699,1.5825,0.84461
2.998,6773.09,-0.095006,-0.317643,0.412649,0.52515,-0.0917726
2.999,6776.49,-0.0252447,-0.0796569,0.104902,0.113931,-0.081135
3,6779.83,-0.180048,0.380768,-0.20072,-0.453316,0.151292
3.001,6783.59,-0.225227,0.857936,-0.632708,-0.640478,0.908104
3.002,6787,-0.264426,1.65082,-1.3864,-0.247077,2.17159
3.002,6790.82,-0.235193,1.98807,-1.75288,1.02892,2.40133
3.003,6794.31,-0.11826,1.48938,-1.37112,1.55208,1.17153
3.004,6798.16,-0.0870333,0.639084,-0.552051,0.814395,0.202436
3.005,6801.61,0.0139545,0.149958,-0.163912,0.210406,-0.0926178
3.006,6805.43,-0.0126212,0.149958,-0.137336,0.168321,-0.129651
3.007,6808.8,-0.0232515,0.0734194,-0.0501679,0.0631623,-0.072098
3.007,6812.2,0.114942,-1.91657,1.80163,-0.210319,2.63284
3.008,6815.61,0.0405302,-1.99311,1.95258,1.13152,2.48974
3.009,6819.34,0.139525,-1.52312,1.38359,1.44937,1.32909
3.01,6822.9,-0.0445121,-1.22773,1.27224,1.70962,0.281084
3.011,6826.77,-0.0757386,-0.0306247,0.106363,0.0786863,-0.112283
3.012,6830.11,-0.0458409,0.108101,-0.0622598,-0.128727,0.0385534
3.012,6833.91,-0.182042,0.682137,-0.500095,-0.602756,0.671569
3.013,6837.23,-0.200645,1.28129,-1.08064,-0.335036,1.66947
3.014,6841.01,-0.267748,1.8613,-1.59355,0.566006,2.33951
3.015,6844.46,-0.160781,1.74889,-1.58811,1.53151,1.66324
3.016,6848.39,-0.0969992,0.838801,-0.741802,1.02983,0.405597
3.017,6851.8,0.0252492,0.187031,-0.21228,0.276926,-0.0896183
3.017,6855.38,-0.0498273,0.141586,-0.0917589,0.171038,-0.0493843
3.018,6859.23,-0.0491629,0.11408,-0.0649174,0.118159,-0.0813198
3.019,6862.61,0.0730855,-1.03399,0.960907,-0.285467,1.40458
3.02,6866.41,0.152148,-1.91657,1.76442,0.646418,2.49401
3.021,6869.89,0.0518249,-1.7635,1.71167,1.62611,1.6827
3.021,6873.42,0.0212628,-0.940711,0.919448,1.22685,0.354385
3.022,6877.23,-0.0710879,-0.232733,0.303821,0.371857,-0.15141
3.023,6880.74,-0.0438477,0.0243871,0.0194606,-0.0289925,-0.0425945
3.024,6884.65,-0.187357,0.542216,-0.354859,-0.544154,0.423062
3.025,6888.1,-0.169418,1.23225,-1.06284,-0.483123,1.58787
3.026,6891.6,-0.198651,1.94621,-1.74756,0.435459,2.56572
3.026,6895.11,-0.203967,1.78118,-1.57721,1.23066,1.92558
3.027,6898.21,-0.10763,1.20236,-1.09473,1.36435,0.751497
3.028,6901.75,0.0033242,0.515906,-0.51923,0.730277,0.0143173
3.029,6905.22,0.0345507,0.0746153,-0.109166,0.11124,-0.0900393
3.029,6908.32,0.00863935,0.189423,-0.198062,0.195192,-0.209563
3.03,6911.86,-0.0524848,0.152349,-0.0998645,0.129566,-0.150862
3.031,6915.4,0.180717,-1.64869,1.46797,-0.182423,2.2138
3.032,6918.83,0.179388,-1.72284,1.54345,0.700509,2.13383
3.032,6922.36,0.0936817,-1.7623,1.66862,1.72397,1.54649
3.033,6925.53,0.0624552,-1.22653,1.16408,1.58486,0.515679
3.034,6928.96,-0.0737454,-0.00192284,0.0756683,0.0493127,-0.098003
3.035,6932.41,-0.0252447,0.0184076,0.00683711,-0.0215798,-0.021603
3.036,6935.44,-0.144171,0.677353,-0.533182,-0.674479,0.618331
3.036,6938.82,-0.182706,1.12223,-0.939525,-0.582796,1.3773
3.037,6942.3,-0.279707,1.73932,-1.45961,0.0457199,2.28245
3.038,6945.81,-0.166096,1.81825,-1.65215,1.08893,2.08962
3.039,6948.91,-0.140185,1.27411,-1.13393,1.31086,1.02826
3.039,6952.4,-0.0252447,0.609187,-0.583942,0.826126,0.136052
3.04,6955.81,0.00863935,0.181051,-0.189691,0.254681,-0.0853294
3.041,6958.82,-0.00199095,0.17268,-0.170689,0.201449,-0.153354
3.042,6962.16,0.152813,-0.61662,0.463807,-0.566048,0.569953
3.042,6965.52,0.180717,-0.902442,0.721725,-0.439916,1.1202
3.043,6968.86,0.174073,-1.68815,1.51408,0.29421,2.21902
3.044,6971.94,0.183375,-1.80535,1.62198,1.26663,2.01836
3.045,6975.37,0.0597976,-1.15,1.0902,1.34935,0.770544
3.045,6978.8,-0.0338818,-0.597485,0.631367,0.866709,-0.00931172
3.046,6981.92,-0.0345462,0.0351503,-0.000604103,-0.0361636,-0.0302629
3.047,6985.21,-0.076403,0.170288,-0.093885,-0.20335,0.0560911
3.048,6988.53,-0.158788,0.869895,-0.711107,-0.674303,0.937338
3.049,6991.98,-0.208617,1.40207,-1.19346,-0.362708,1.83183
3.049,6995.28,-0.209282,2.01558,-1.80629,0.592241,2.58419
3.05,6998.46,-0.184035,1.75248,-1.56844,1.41955,1.81335
3.051,7001.91,-0.121582,0.866307,-0.744725,0.992904,0.529311
3.052,7005.41,0.0405302,0.265961,-0.306491,0.405524,-0.0799747
3.052,7008.55,0.0033242,0.160721,-0.164045,0.208897,-0.114652
3.053,7012.02,0.00863935,0.187031,-0.19567,0.174864,-0.215883
3.054,7015.5,0.0896954,-0.864173,0.774478,-0.465365,1.08915
3.055,7018.88,0.136867,-1.55302,1.41615,-0.162,2.1059
