time, angle [deg], U Currrent [A], V Current [A], W Current [A]
0,309.193,-3.14049,-3.14049,-3.14049
0.196,309.874,-3.14049,-3.14049,-3.14049
0.205,311.083,-3.14049,-3.14049,-3.14049
0.211,311.435,-3.14049,-3.14049,-3.14049
0.217,311.435,-3.14049,-3.14049,-3.14049
0.222,311.171,-3.14049,-3.14049,-3.14049
0.227,311.083,-3.14049,-3.14049,-3.14049
0.233,311.149,-3.14049,-3.14049,-3.14049
0.238,311.237,-3.14049,-3.14049,-3.14049
0.244,311.237,-3.14049,-3.14049,-3.14049
0.249,311.171,-3.14049,-3.14049,-3.14049
0.255,311.171,-3.14049,-3.14049,-3.14049
0.26,311.259,-3.14049,-3.14049,-3.14049
0.265,311.193,-3.14049,-3.14049,-3.14049
0.271,311.215,-3.14049,-3.14049,-3.14049
0.276,311.193,-3.14049,-3.14049,-3.14049
0.282,311.149,-3.14049,-3.14049,-3.14049
0.287,311.193,-3.14049,-3.14049,-3.14049
0.293,311.171,-3.14049,-3.14049,-3.14049
0.298,311.171,-3.14049,-3.14049,-3.14049
0.304,311.171,-3.14049,-3.14049,-3.14049
0.309,311.171,-3.14049,-3.14049,-3.14049
0.315,311.193,-3.14049,-3.14049,-3.14049
0.321,311.237,-3.14049,-3.14049,-3.14049
0.326,311.215,-3.14049,-3.14049,-3.14049
0.332,311.171,-3.14049,-3.14049,-3.14049
0.338,311.193,-3.14049,-3.14049,-3.14049
0.344,311.215,-3.14049,-3.14049,-3.14049
0.349,311.193,-3.14049,-3.14049,-3.14049
0.355,311.127,-3.14049,-3.14049,-3.14049
0.36,311.193,-3.14049,-3.14049,-3.14049
0.366,311.171,-3.14049,-3.14049,-3.14049
0.372,311.149,-3.14049,-3.14049,-3.14049
0.378,311.193,-3.14049,-3.14049,-3.14049
0.384,311.171,-3.14049,-3.14049,-3.14049
0.39,311.215,-3.14049,-3.14049,-3.14049
0.395,311.171,-3.14049,-3.14049,-3.14049
0.4,311.171,-3.14049,-3.14049,-3.14049
0.408,311.215,-3.14049,-3.14049,-3.14049
0.413,311.215,-3.14049,-3.14049,-3.14049
0.419,311.193,-3.14049,-3.14049,-3.14049
0.427,311.193,-3.14049,-3.14049,-3.14049
0.433,311.171,-3.14049,-3.14049,-3.14049
0.439,311.127,-3.14049,-3.14049,-3.14049
0.444,311.215,-3.14049,-3.14049,-3.14049
0.449,311.127,-3.14049,-3.14049,-3.14049
0.455,311.193,-3.14049,-3.14049,-3.14049
0.461,311.193,-3.14049,-3.14049,-3.14049
0.466,311.193,-3.14049,-3.14049,-3.14049
0.472,311.193,-3.14049,-3.14049,-3.14049
0.482,311.193,-3.14049,-3.14049,-3.14049
0.489,311.149,-3.14049,-3.14049,-3.14049
0.495,311.215,-3.14049,-3.14049,-3.14049
0.502,311.149,-3.14049,-3.14049,-3.14049
0.508,311.171,-3.14049,-3.14049,-3.14049
0.515,311.193,-3.14049,-3.14049,-3.14049
0.52,311.171,-3.14049,-3.14049,-3.14049
0.525,311.237,-3.14049,-3.14049,-3.14049
0.531,311.171,-3.14049,-3.14049,-3.14049
0.537,311.215,-3.14049,-3.14049,-3.14049
0.542,311.149,-3.14049,-3.14049,-3.14049
0.547,311.193,-3.14049,-3.14049,-3.14049
0.554,311.171,-3.14049,-3.14049,-3.14049
0.559,311.149,-3.14049,-3.14049,-3.14049
0.564,311.193,-3.14049,-3.14049,-3.14049
0.57,311.215,-3.14049,-3.14049,-3.14049
0.577,311.193,-3.14049,-3.14049,-3.14049
0.582,311.193,-3.14049,-3.14049,-3.14049
0.587,311.193,-3.14049,-3.14049,-3.14049
0.593,311.171,-3.14049,-3.14049,-3.14049
0.598,311.215,-3.14049,-3.14049,-3.14049
0.604,311.149,-3.14049,-3.14049,-3.14049
0.609,311.215,-3.14049,-3.14049,-3.14049
0.615,311.215,-3.14049,-3.14049,-3.14049
0.621,311.193,-3.14049,-3.14049,-3.14049
0.626,311.149,-3.14049,-3.14049,-3.14049
0.632,311.149,-3.14049,-3.14049,-3.14049
0.637,311.149,-3.14049,-3.14049,-3.14049
0.642,311.215,-3.14049,-3.14049,-3.14049
0.648,311.127,-3.14049,-3.14049,-3.14049
0.653,311.171,-3.14049,-3.14049,-3.14049
0.659,311.259,-3.14049,-3.14049,-3.14049
0.665,311.193,-3.14049,-3.14049,-3.14049
0.671,311.149,-3.14049,-3.14049,-3.14049
0.677,311.193,-3.14049,-3.14049,-3.14049
0.682,311.171,-3.14049,-3.14049,-3.14049
0.688,311.149,-3.14049,-3.14049,-3.14049
0.693,311.171,-3.14049,-3.14049,-3.14049
0.699,311.149,-3.14049,-3.14049,-3.14049
0.706,311.215,-3.14049,-3.14049,-3.14049
0.712,311.127,-3.14049,-3.14049,-3.14049
0.717,311.215,-3.14049,-3.14049,-3.14049
0.722,311.215,-3.14049,-3.14049,-3.14049
0.728,311.193,-3.14049,-3.14049,-3.14049
0.733,311.193,-3.14049,-3.14049,-3.14049
0.739,311.171,-3.14049,-3.14049,-3.14049
0.744,311.193,-3.14049,-3.14049,-3.14049
0.75,311.237,-3.14049,-3.14049,-3.14049
0.756,311.171,-3.14049,-3.14049,-3.14049
0.762,311.171,-3.14049,-3.14049,-3.14049
0.767,311.193,-3.14049,-3.14049,-3.14049
0.775,311.193,-3.14049,-3.14049,-3.14049
0.78,311.171,-3.14049,-3.14049,-3.14049
0.786,311.149,-3.14049,-3.14049,-3.14049
0.791,311.149,-3.14049,-3.14049,-3.14049
0.798,311.149,-3.14049,-3.14049,-3.14049
0.803,311.237,-3.14049,-3.14049,-3.14049
0.809,311.193,-3.14049,-3.14049,-3.14049
0.814,311.127,-3.14049,-3.14049,-3.14049
0.819,311.105,-3.14049,-3.14049,-3.14049
0.825,311.215,-3.14049,-3.14049,-3.14049
0.83,311.149,-3.14049,-3.14049,-3.14049
0.836,311.259,-3.14049,-3.14049,-3.14049
0.841,311.215,-3.14049,-3.14049,-3.14049
0.846,311.193,-3.14049,-3.14049,-3.14049
0.852,311.171,-3.14049,-3.14049,-3.14049
0.858,311.171,-3.14049,-3.14049,-3.14049
0.864,311.171,-3.14049,-3.14049,-3.14049
0.87,311.171,-3.14049,-3.14049,-3.14049
0.876,311.215,-3.14049,-3.14049,-3.14049
0.882,311.193,-3.14049,-3.14049,-3.14049
0.887,311.171,-3.14049,-3.14049,-3.14049
0.892,311.149,-3.14049,-3.14049,-3.14049
0.898,311.193,-3.14049,-3.14049,-3.14049
0.904,311.215,-3.14049,-3.14049,-3.14049
0.912,311.193,-3.14049,-3.14049,-3.14049
0.917,311.149,-3.14049,-3.14049,-3.14049
0.923,311.171,-3.14049,-3.14049,-3.14049
0.93,311.237,-3.14049,-3.14049,-3.14049
0.935,311.193,-3.14049,-3.14049,-3.14049
0.941,311.149,-3.14049,-3.14049,-3.14049
0.947,311.193,-3.14049,-3.14049,-3.14049
0.952,311.171,-3.14049,-3.14049,-3.14049
0.958,311.149,-3.14049,-3.14049,-3.14049
0.963,311.149,-3.14049,-3.14049,-3.14049
0.968,311.193,-3.14049,-3.14049,-3.14049
0.974,311.171,-3.14049,-3.14049,-3.14049
0.979,311.193,-3.14049,-3.14049,-3.14049
0.985,311.259,-3.14049,-3.14049,-3.14049
0.991,311.171,-3.14049,-3.14049,-3.14049
0.997,311.193,-3.14049,-3.14049,-3.14049
1.002,311.171,-3.14049,-3.14049,-3.14049
1.008,311.171,-3.14049,-3.14049,-3.14049
1.013,311.193,-3.14049,-3.14049,-3.14049
1.018,311.171,-3.14049,-3.14049,-3.14049
1.024,311.215,-3.14049,-3.14049,-3.14049
1.029,311.171,-3.14049,-3.14049,-3.14049
1.034,311.237,-3.14049,-3.14049,-3.14049
1.04,311.171,-3.14049,-3.14049,-3.14049
1.045,311.171,-3.14049,-3.14049,-3.14049
1.051,311.149,-3.14049,-3.14049,-3.14049
1.057,311.237,-3.14049,-3.14049,-3.14049
1.062,311.127,-3.14049,-3.14049,-3.14049
1.067,311.171,-3.14049,-3.14049,-3.14049
1.074,311.215,-3.14049,-3.14049,-3.14049
1.082,311.215,-3.14049,-3.14049,-3.14049
1.087,311.127,-3.14049,-3.14049,-3.14049
1.093,311.215,-3.14049,-3.14049,-3.14049
1.098,311.171,-3.14049,-3.14049,-3.14049
1.104,311.171,-3.14049,-3.14049,-3.14049
1.109,311.149,-3.14049,-3.14049,-3.14049
1.114,311.193,-3.14049,-3.14049,-3.14049
1.12,311.215,-3.14049,-3.14049,-3.14049
1.125,311.259,-3.14049,-3.14049,-3.14049
1.132,311.171,-3.14049,-3.14049,-3.14049
1.137,311.171,-3.14049,-3.14049,-3.14049
1.144,311.215,-3.14049,-3.14049,-3.14049
1.149,311.215,-3.14049,-3.14049,-3.14049
1.155,311.149,-3.14049,-3.14049,-3.14049
1.16,311.215,-3.14049,-3.14049,-3.14049
1.168,311.171,-3.14049,-3.14049,-3.14049
1.173,311.149,-3.14049,-3.14049,-3.14049
1.179,311.171,-3.14049,-3.14049,-3.14049
1.184,311.193,-3.14049,-3.14049,-3.14049
1.189,311.237,-3.14049,-3.14049,-3.14049
1.195,311.149,-3.14049,-3.14049,-3.14049
1.2,311.193,-3.14049,-3.14049,-3.14049
1.207,311.171,-3.14049,-3.14049,-3.14049
1.212,311.193,-3.14049,-3.14049,-3.14049
1.218,311.193,-3.14049,-3.14049,-3.14049
1.225,311.237,-3.14049,-3.14049,-3.14049
1.23,311.171,-3.14049,-3.14049,-3.14049
1.236,311.193,-3.14049,-3.14049,-3.14049
1.241,311.193,-3.14049,-3.14049,-3.14049
1.247,311.171,-3.14049,-3.14049,-3.14049
1.253,311.193,-3.14049,-3.14049,-3.14049
1.26,311.171,-3.14049,-3.14049,-3.14049
1.265,311.193,-3.14049,-3.14049,-3.14049
1.271,311.171,-3.14049,-3.14049,-3.14049
1.276,311.171,-3.14049,-3.14049,-3.14049
1.282,311.149,-3.14049,-3.14049,-3.14049
1.287,311.237,-3.14049,-3.14049,-3.14049
1.295,311.149,-3.14049,-3.14049,-3.14049
1.301,311.171,-3.14049,-3.14049,-3.14049
1.306,311.171,-3.14049,-3.14049,-3.14049
1.312,311.149,-3.14049,-3.14049,-3.14049
1.317,311.171,-3.14049,-3.14049,-3.14049
1.324,311.237,-3.14049,-3.14049,-3.14049
1.33,311.171,-3.14049,-3.14049,-3.14049
1.338,311.149,-3.14049,-3.14049,-3.14049
1.344,311.171,-3.14049,-3.14049,-3.14049
1.349,311.193,-3.14049,-3.14049,-3.14049
1.355,311.193,-3.14049,-3.14049,-3.14049
1.36,311.171,-3.14049,-3.14049,-3.14049
1.366,311.193,-3.14049,-3.14049,-3.14049
1.373,311.149,-3.14049,-3.14049,-3.14049
1.378,311.237,-3.14049,-3.14049,-3.14049
1.384,311.215,-3.14049,-3.14049,-3.14049
1.389,311.193,-3.14049,-3.14049,-3.14049
1.396,311.171,-3.14049,-3.14049,-3.14049
1.403,311.171,-3.14049,-3.14049,-3.14049
1.409,311.149,-3.14049,-3.14049,-3.14049
1.417,311.215,-3.14049,-3.14049,-3.14049
1.422,311.171,-3.14049,-3.14049,-3.14049
1.428,311.127,-3.14049,-3.14049,-3.14049
1.433,311.193,-3.14049,-3.14049,-3.14049
1.438,311.171,-3.14049,-3.14049,-3.14049
1.445,311.193,-3.14049,-3.14049,-3.14049
1.45,311.215,-3.14049,-3.14049,-3.14049
1.458,311.149,-3.14049,-3.14049,-3.14049
1.464,311.193,-3.14049,-3.14049,-3.14049
1.47,311.193,-3.14049,-3.14049,-3.14049
1.475,311.171,-3.14049,-3.14049,-3.14049
1.48,311.171,-3.14049,-3.14049,-3.14049
1.486,311.149,-3.14049,-3.14049,-3.14049
1.491,311.171,-3.14049,-3.14049,-3.14049
1.497,311.149,-3.14049,-3.14049,-3.14049
1.504,311.127,-3.14049,-3.14049,-3.14049
1.51,311.171,-3.14049,-3.14049,-3.14049
1.515,311.171,-3.14049,-3.14049,-3.14049
1.521,311.215,-3.14049,-3.14049,-3.14049
1.528,311.149,-3.14049,-3.14049,-3.14049
1.534,311.193,-3.14049,-3.14049,-3.14049
1.541,311.171,-3.14049,-3.14049,-3.14049
1.546,311.193,-3.14049,-3.14049,-3.14049
1.552,311.215,-3.14049,-3.14049,-3.14049
1.557,311.215,-3.14049,-3.14049,-3.14049
1.562,311.149,-3.14049,-3.14049,-3.14049
1.568,311.215,-3.14049,-3.14049,-3.14049
1.574,311.237,-3.14049,-3.14049,-3.14049
1.58,311.149,-3.14049,-3.14049,-3.14049
1.585,311.215,-3.14049,-3.14049,-3.14049
1.59,311.215,-3.14049,-3.14049,-3.14049
1.596,311.193,-3.14049,-3.14049,-3.14049
1.601,311.193,-3.14049,-3.14049,-3.14049
1.606,311.303,-3.14049,-3.14049,-3.14049
1.612,311.369,-3.14049,-3.14049,-3.14049
1.617,311.478,-3.14049,-3.14049,-3.14049
1.623,311.61,-3.14049,-3.14049,-3.14049
1.628,311.698,-3.14049,-3.14049,-3.14049
1.634,311.72,-3.14049,-3.14049,-3.14049
1.639,311.764,-3.14049,-3.14049,-3.14049
1.645,311.632,-3.14049,-3.14049,-3.14049
1.65,311.566,-3.14049,-3.14049,-3.14049
1.655,311.478,-3.14049,-3.14049,-3.14049
1.663,311.259,-3.14049,-3.14049,-3.14049
1.67,311.281,-3.14049,-3.14049,-3.14049
1.678,311.435,-3.14049,-3.14049,-3.14049
1.683,311.391,-3.14049,-3.14049,-3.14049
1.689,311.281,-3.14049,-3.14049,-3.14049
1.694,311.303,-3.14049,-3.14049,-3.14049
1.699,311.369,-3.14049,-3.14049,-3.14049
1.706,311.347,-3.14049,-3.14049,-3.14049
1.711,311.303,-3.14049,-3.14049,-3.14049
1.716,311.259,-3.14049,-3.14049,-3.14049
1.726,311.325,-3.14049,-3.14049,-3.14049
1.731,311.325,-3.14049,-3.14049,-3.14049
1.736,311.259,-3.14049,-3.14049,-3.14049
1.742,311.325,-3.14049,-3.14049,-3.14049
1.749,311.325,-3.14049,-3.14049,-3.14049
1.754,311.347,-3.14049,-3.14049,-3.14049
1.759,311.259,-3.14049,-3.14049,-3.14049
1.765,311.369,-3.14049,-3.14049,-3.14049
1.77,311.303,-3.14049,-3.14049,-3.14049
1.775,311.413,-3.14049,-3.14049,-3.14049
1.781,311.325,-3.14049,-3.14049,-3.14049
1.788,311.347,-3.14049,-3.14049,-3.14049
1.793,311.347,-3.14049,-3.14049,-3.14049
1.798,311.303,-3.14049,-3.14049,-3.14049
1.804,311.325,-3.14049,-3.14049,-3.14049
1.809,311.303,-3.14049,-3.14049,-3.14049
1.818,311.325,-3.14049,-3.14049,-3.14049
1.824,311.325,-3.14049,-3.14049,-3.14049
1.829,311.325,-3.14049,-3.14049,-3.14049
1.834,311.369,-3.14049,-3.14049,-3.14049
1.84,311.347,-3.14049,-3.14049,-3.14049
1.845,311.369,-3.14049,-3.14049,-3.14049
1.85,311.325,-3.14049,-3.14049,-3.14049
1.856,311.369,-3.14049,-3.14049,-3.14049
1.862,311.347,-3.14049,-3.14049,-3.14049
1.867,311.325,-3.14049,-3.14049,-3.14049
1.873,311.391,-3.14049,-3.14049,-3.14049
1.88,311.303,-3.14049,-3.14049,-3.14049
1.885,311.325,-3.14049,-3.14049,-3.14049
1.891,311.347,-3.14049,-3.14049,-3.14049
1.896,311.325,-3.14049,-3.14049,-3.14049
1.902,311.325,-3.14049,-3.14049,-3.14049
1.907,311.325,-3.14049,-3.14049,-3.14049
1.913,311.325,-3.14049,-3.14049,-3.14049
1.918,311.369,-3.14049,-3.14049,-3.14049
1.924,311.369,-3.14049,-3.14049,-3.14049
1.93,311.413,-3.14049,-3.14049,-3.14049
1.935,311.259,-3.14049,-3.14049,-3.14049
1.941,311.281,-3.14049,-3.14049,-3.14049
1.946,311.127,-3.14049,-3.14049,-3.14049
1.953,311.017,-3.14049,-3.14049,-3.14049
1.958,310.863,-3.14049,-3.14049,-3.14049
1.964,310.555,-3.14049,-3.14049,-3.14049
1.969,310.006,-3.14049,-3.14049,-3.14049
1.974,309.391,-3.14049,-3.14049,-3.14049
1.98,308.622,-3.14049,-3.14049,-3.14049
1.988,307.149,-3.14049,-3.14049,-3.14049
1.993,305.501,-3.14049,-3.14049,-3.14049
1.998,302.622,-3.14049,-3.14049,-3.14049
2.005,296.228,-3.14049,-3.14049,-3.14049
2.01,285.745,-3.14049,-3.14049,-3.14049
2.015,267.967,-3.14049,-3.14049,-3.14049
2.021,247.288,-3.14049,-3.14049,-3.14049
2.026,224.522,-3.14049,-3.14049,-3.14049
2.031,198.393,-3.14049,-3.14049,-3.14049
2.037,173.649,-3.14049,-3.14049,-3.14049
2.042,145.74,-3.14049,-3.14049,-3.14049
2.048,117.282,-3.14049,-3.14049,-3.14049
2.053,87.2201,-3.14049,-3.14049,-3.14049
2.059,54.5208,-3.14049,-3.14049,-3.14049
2.066,17.6242,-3.14049,-3.14049,-3.14049
2.077,-44.9396,-3.14049,-3.14049,-3.14049
2.082,-79.7925,-3.14049,-3.14049,-3.14049
2.088,-118.293,-3.14049,-3.14049,-3.14049
2.093,-158.53,-3.14049,-3.14049,-3.14049
2.101,-215.512,-3.14049,-3.14049,-3.14049
2.107,-257.815,-3.14049,-3.14049,-3.14049
2.113,-304.776,-3.14049,-3.14049,-3.14049
2.118,-349.232,-3.14049,-3.14049,-3.14049
2.124,-398.501,-3.14049,-3.14049,-3.14049
2.131,-452.011,-3.14049,-3.14049,-3.14049
2.137,-504.752,-3.14049,-3.14049,-3.14049
2.142,-550.46,-3.14049,-3.14049,-3.14049
2.147,-595.444,-3.14049,-3.14049,-3.14049
2.153,-645.679,-3.14049,-3.14049,-3.14049
2.159,-692.86,-3.14049,-3.14049,-3.14049
2.166,-752.655,-3.14049,-3.14049,-3.14049
2.171,-799.814,-3.14049,-3.14049,-3.14049
2.177,-851.522,-3.14049,-3.14049,-3.14049
2.183,-906.483,-3.14049,-3.14049,-3.14049
2.189,-956.433,-3.14049,-3.14049,-3.14049
2.195,-1003.09,-3.14049,-3.14049,-3.14049
2.2,-1047.5,-3.14049,-3.14049,-3.14049
2.206,-1092.22,-3.14049,-3.14049,-3.14049
2.211,-1136.26,-3.14049,-3.14049,-3.14049
2.216,-1182.36,-3.14049,-3.14049,-3.14049
2.222,-1231.21,-3.14049,-3.14049,-3.14049
2.227,-1276.68,-3.14049,-3.14049,-3.14049
2.233,-1327.46,-3.14049,-3.14049,-3.14049
2.239,-1380.23,-3.14049,-3.14049,-3.14049
2.245,-1438.99,-3.14049,-3.14049,-3.14049
2.252,-1497.66,-3.14049,-3.14049,-3.14049
2.259,-1573.24,-3.14049,-3.14049,-3.14049
2.265,-1624.33,-3.14049,-3.14049,-3.14049
2.27,-1674.19,-3.14049,-3.14049,-3.14049
2.275,-1725.53,-3.14049,-3.14049,-3.14049
2.281,-1777.41,-3.14049,-3.14049,-3.14049
2.286,-1826.79,-3.14049,-3.14049,-3.14049
2.292,-1876.39,-3.14049,-3.14049,-3.14049
2.297,-1931.68,-3.14049,-3.14049,-3.14049
2.304,-1998.2,-3.14049,-3.14049,-3.14049
2.309,-2050.83,-3.14049,-3.14049,-3.14049
2.315,-2105.59,-3.14049,-3.14049,-3.14049
2.322,-2176.7,-3.14049,-3.14049,-3.14049
2.327,-2227.44,-3.14049,-3.14049,-3.14049
2.332,-2283.08,-3.14049,-3.14049,-3.14049
2.338,-2338.44,-3.14049,-3.14049,-3.14049
2.343,-2391.42,-3.14049,-3.14049,-3.14049
2.348,-2444.8,-3.14049,-3.14049,-3.14049
2.354,-2501.17,-3.14049,-3.14049,-3.14049
2.361,-2565.51,-3.14049,-3.14049,-3.14049
2.367,-2628.16,-3.14049,-3.14049,-3.14049
2.374,-2702,-3.14049,-3.14049,-3.14049
2.382,-2776.65,-3.14049,-3.14049,-3.14049
2.388,-2831.19,-3.14049,-3.14049,-3.14049
2.393,-2881.78,-3.14049,-3.14049,-3.14049
2.398,-2931,-3.14049,-3.14049,-3.14049
2.404,-2984.76,-3.14049,-3.14049,-3.14049
2.409,-3036.82,-3.14049,-3.14049,-3.14049
2.415,-3087.97,-3.14049,-3.14049,-3.14049
2.42,-3139.31,-3.14049,-3.14049,-3.14049
2.426,-3192.07,-3.14049,-3.14049,-3.14049
2.431,-3245.12,-3.14049,-3.14049,-3.14049
2.439,-3317.7,-3.14049,-3.14049,-3.14049
2.444,-3371.59,-3.14049,-3.14049,-3.14049
2.453,-3455.91,-3.14049,-3.14049,-3.14049
2.459,-3509.46,-3.14049,-3.14049,-3.14049
2.464,-3563.92,-3.14049,-3.14049,-3.14049
2.47,-3617.51,-3.14049,-3.14049,-3.14049
2.475,-3670.1,-3.14049,-3.14049,-3.14049
2.48,-3677.35,-3.14049,-3.14049,-3.14049
2.486,-3786.81,-3.14049,-3.14049,-3.14049
2.492,-3847.6,-3.14049,-3.14049,-3.14049
2.498,-3907.04,-3.14049,-3.14049,-3.14049
2.504,-3972.75,-3.14049,-3.14049,-3.14049
2.509,-4027.55,-3.14049,-3.14049,-3.14049
2.515,-4088.58,-3.14049,-3.14049,-3.14049
2.52,-4146.92,-3.14049,-3.14049,-3.14049
2.525,-4205.16,-3.14049,-3.14049,-3.14049
2.531,-4269.5,-3.14049,-3.14049,-3.14049
2.537,-4329.21,-3.14049,-3.14049,-3.14049
2.542,-4388.41,-3.14049,-3.14049,-3.14049
2.548,-4450.73,-3.14049,-3.14049,-3.14049
2.553,-4511.43,-3.14049,-3.14049,-3.14049
2.559,-4573.31,-3.14049,-3.14049,-3.14049
2.564,-4634.86,-3.14049,-3.14049,-3.14049
2.569,-4691.56,-3.14049,-3.14049,-3.14049
2.578,-4776.01,-3.14049,-3.14049,-3.14049
2.583,-4833.12,-3.14049,-3.14049,-3.14049
2.589,-4885.78,-3.14049,-3.14049,-3.14049
2.594,-4939.18,-3.14049,-3.14049,-3.14049
2.599,-4993.79,-3.14049,-3.14049,-3.14049
2.605,-5047.58,-3.14049,-3.14049,-3.14049
2.61,-5101.62,-3.14049,-3.14049,-3.14049
2.616,-5163.17,-3.14049,-3.14049,-3.14049
2.621,-5220.7,-3.14049,-3.14049,-3.14049
2.627,-5277.62,-3.14049,-3.14049,-3.14049
2.632,-5334.49,-3.14049,-3.14049,-3.14049
2.638,-5389.52,-3.14049,-3.14049,-3.14049
2.643,-5444.48,-3.14049,-3.14049,-3.14049
2.649,-5503.48,-3.14049,-3.14049,-3.14049
2.654,-5563.83,-3.14049,-3.14049,-3.14049
2.66,-5629.44,-3.14049,-3.14049,-3.14049
2.666,-5687.83,-3.14049,-3.14049,-3.14049
2.672,-5749.69,-3.14049,-3.14049,-3.14049
2.678,-5813.44,-3.14049,-3.14049,-3.14049
2.684,-5884.34,-3.14049,-3.14049,-3.14049
2.69,-5946.13,-3.14049,-3.14049,-3.14049
2.696,-6010.61,-3.14049,-3.14049,-3.14049
2.702,-6081.61,-3.14049,-3.14049,-3.14049
2.708,-6143.47,-3.14049,-3.14049,-3.14049
2.714,-6211.11,-3.14049,-3.14049,-3.14049
2.719,-6274.18,-3.14049,-3.14049,-3.14049
2.725,-6334.92,-3.14049,-3.14049,-3.14049
2.73,-6391.29,-3.14049,-3.14049,-3.14049
2.736,-6449.96,-3.14049,-3.14049,-3.14049
2.741,-6509.8,-3.14049,-3.14049,-3.14049
2.747,-6572.45,-3.14049,-3.14049,-3.14049
2.754,-6645.06,-3.14049,-3.14049,-3.14049
2.76,-6709.22,-3.14049,-3.14049,-3.14049
2.765,-6766.51,-3.14049,-3.14049,-3.14049
2.771,-6822.51,-3.14049,-3.14049,-3.14049
2.776,-6878.11,-3.14049,-3.14049,-3.14049
2.781,-6934.91,-3.14049,-3.14049,-3.14049
2.787,-6993.72,-3.14049,-3.14049,-3.14049
2.792,-7047.95,-3.14049,-3.14049,-3.14049
2.798,-7105.88,-3.14049,-3.14049,-3.14049
2.803,-7162.27,-3.14049,-3.14049,-3.14049
2.811,-7243.38,-3.14049,-3.14049,-3.14049
2.817,-7298.21,-3.14049,-3.14049,-3.14049
2.822,-7354.29,-3.14049,-3.14049,-3.14049
2.828,-7408.99,-3.14049,-3.14049,-3.14049
2.833,-7463.99,-3.14049,-3.14049,-3.14049
2.838,-7520.69,-3.14049,-3.14049,-3.14049
2.844,-7577.54,-3.14049,-3.14049,-3.14049
2.849,-7633.4,-3.14049,-3.14049,-3.14049
2.855,-7693.41,-3.14049,-3.14049,-3.14049
2.86,-7754.35,-3.14049,-3.14049,-3.14049
2.866,-7815.97,-3.14049,-3.14049,-3.14049
2.871,-7880.09,-3.14049,-3.14049,-3.14049
2.877,-7941.12,-3.14049,-3.14049,-3.14049
2.882,-8000.36,-3.14049,-3.14049,-3.14049
2.887,-8062.88,-3.14049,-3.14049,-3.14049
2.893,-8125.27,-3.14049,-3.14049,-3.14049
2.898,-8186.41,-3.14049,-3.14049,-3.14049
2.904,-8249.87,-3.14049,-3.14049,-3.14049
2.909,-8311.58,-3.14049,-3.14049,-3.14049
2.915,-8372.01,-3.14049,-3.14049,-3.14049
2.92,-8435.72,-3.14049,-3.14049,-3.14049
2.926,-8503.36,-3.14049,-3.14049,-3.14049
2.932,-8568.54,-3.14049,-3.14049,-3.14049
2.937,-8631.12,-3.14049,-3.14049,-3.14049
2.943,-8692.59,-3.14049,-3.14049,-3.14049
2.948,-8750.78,-3.14049,-3.14049,-3.14049
2.954,-8808.07,-3.14049,-3.14049,-3.14049
2.959,-8863.31,-3.14049,-3.14049,-3.14049
2.964,-8920.54,-3.14049,-3.14049,-3.14049
2.97,-8978.46,-3.14049,-3.14049,-3.14049
2.975,-9033.01,-3.14049,-3.14049,-3.14049
2.98,-9088.56,-3.14049,-3.14049,-3.14049
2.986,-9153.41,-3.14049,-3.14049,-3.14049
2.992,-9210.99,-3.14049,-3.14049,-3.14049
2.997,-9270.74,-3.14049,-3.14049,-3.14049
3.003,-9332,-3.14049,-3.14049,-3.14049
3.009,-9393.09,-3.14049,-3.14049,-3.14049
3.014,-9447.95,-3.14049,-3.14049,-3.14049
3.02,-9507.37,-3.14049,-3.14049,-3.14049
3.025,-9564.46,-3.14049,-3.14049,-3.14049
3.031,-9619.81,-3.14049,-3.14049,-3.14049
3.036,-9675.52,-3.14049,-3.14049,-3.14049
3.042,-9732.79,-3.14049,-3.14049,-3.14049
3.047,-9784.96,-3.14049,-3.14049,-3.14049
3.052,-9840.78,-3.14049,-3.14049,-3.14049
3.058,-9898.97,-3.14049,-3.14049,-3.14049
3.064,-9956.5,-3.14049,-3.14049,-3.14049
3.069,-10017.6,-3.14049,-3.14049,-3.14049
3.075,-10076.5,-3.14049,-3.14049,-3.14049
3.08,-10134.3,-3.14049,-3.14049,-3.14049
3.086,-10198.1,-3.14049,-3.14049,-3.14049
3.092,-10254,-3.14049,-3.14049,-3.14049
3.097,-10305.8,-3.14049,-3.14049,-3.14049
3.103,-10367.2,-3.14049,-3.14049,-3.14049
3.109,-10418,-3.14049,-3.14049,-3.14049
3.114,-10468.3,-3.14049,-3.14049,-3.14049
3.119,-10519.9,-3.14049,-3.14049,-3.14049
3.125,-10579.7,-3.14049,-3.14049,-3.14049
3.131,-10637.5,-3.14049,-3.14049,-3.14049
3.137,-10695.9,-3.14049,-3.14049,-3.14049
3.143,-10763,-3.14049,-3.14049,-3.14049
3.149,-10819.7,-3.14049,-3.14049,-3.14049
3.155,-10878,-3.14049,-3.14049,-3.14049
3.16,-10938.7,-3.14049,-3.14049,-3.14049
3.166,-10997.1,-3.14049,-3.14049,-3.14049
3.171,-11054.2,-3.14049,-3.14049,-3.14049
3.176,-11112.9,-3.14049,-3.14049,-3.14049
3.182,-11169.5,-3.14049,-3.14049,-3.14049
3.19,-11242.8,-3.14049,-3.14049,-3.14049
3.195,-11300.8,-3.14049,-3.14049,-3.14049
