time, angle [deg], U Currrent [A], V Current [A], W Current [A] , Id[A], Iq[A]
2.68,408.148,1.26301,2.36956,-3.63258,0.470849,4.49266
2.68,409.796,1.26301,2.36956,-3.63258,1.15019,4.36838
2.681,411.005,1.26301,2.36956,-3.63258,1.82487,4.13226
2.681,412.653,1.26301,2.36956,-3.63258,2.75104,3.58294
2.682,414.235,1.26301,2.36956,-3.63258,3.18008,3.08647
2.682,415.554,1.26301,2.36956,-3.63258,3.73034,2.5476
2.682,417.158,1.26301,2.36956,-3.63258,4.16449,1.58097
2.683,418.828,1.26301,2.36956,-3.63258,4.39127,1.05945
2.683,420.103,1.26301,2.36956,-3.63258,4.50145,0.377675
2.684,421.377,1.26301,2.36956,-3.63258,4.46842,-0.662487
2.684,422.871,1.26301,2.36956,-3.63258,4.32583,-1.3011
2.684,424.124,1.26301,2.36956,-3.63258,4.08733,-1.92339
2.685,425.662,1.26301,2.36956,-3.63258,3.56865,-2.76955
2.685,427.135,1.26301,2.36956,-3.63258,3.25964,-3.2392
2.686,428.277,1.26301,2.36956,-3.63258,2.65734,-3.65297
2.686,429.706,1.26301,2.36956,-3.63258,2.0262,-4.11064
2.687,431.112,1.26301,2.36956,-3.63258,1.42166,-4.32434
2.687,432.123,1.26301,2.36956,-3.63258,0.858841,-4.46585
2.687,433.332,1.26301,2.36956,-3.63258,-0.0818723,-4.51652
2.688,434.958,1.26301,2.36956,-3.63258,-0.649629,-4.47031
2.688,435.749,1.26301,2.36956,-3.63258,-1.24208,-4.34315
2.688,437.155,1.26301,2.36956,-3.63258,-2.08562,-4.00698
2.689,438.869,1.26301,2.36956,-3.63258,-2.60313,-3.6918
2.689,439.924,1.26301,2.36956,-3.63258,-3.10918,-3.27699
2.69,441.045,1.26301,2.36956,-3.63258,-3.70177,-2.58894
2.69,442.737,1.26301,2.36956,-3.63258,-4.0315,-2.03781
2.691,443.572,1.26301,2.36956,-3.63258,-4.26398,-1.49136
2.691,444.957,1.26301,2.36956,-3.63258,-4.462,-0.524203
2.691,446.473,1.26301,2.36956,-3.63258,-4.5168,-0.0645238
2.692,447.682,1.26301,2.36956,-3.63258,-4.47714,0.600725
2.692,448.846,1.26301,2.36956,-3.63258,-4.23368,1.57531
2.693,450.297,1.26301,2.36956,-3.63258,-3.95584,2.18106
2.693,451.571,1.26301,2.36956,-3.63258,-3.56971,2.76818
2.693,453.131,1.26301,2.36956,-3.63258,-2.86031,3.49633
2.694,454.692,1.26301,2.36956,-3.63258,-2.29392,3.89148
2.694,455.944,1.26301,2.36956,-3.63258,-1.66263,4.20016
2.694,457.592,1.26301,2.36956,-3.63258,-0.621302,4.47433
2.695,459.219,1.26301,2.36956,-3.63258,0.0922628,4.51632
2.695,460.823,1.26301,2.36956,-3.63258,0.79158,4.44737
2.696,462.163,1.26301,2.36956,-3.63258,1.83278,4.12875
2.696,464.053,1.26301,2.36956,-3.63258,2.46111,3.78796
2.697,465.394,1.26301,2.36956,-3.63258,3.02781,3.22769
2.697,466.668,1.26301,2.36956,-3.63258,3.72152,2.56047
2.697,468.58,1.26301,2.36956,-3.63258,4.08918,1.91944
2.698,469.877,1.26301,2.36956,-3.63258,4.33399,1.10991
2.698,471.129,1.26301,2.36956,-3.63258,4.5083,0.126884
2.699,472.953,1.26301,2.36956,-3.63258,4.50209,-0.538848
2.699,474.162,1.26301,2.36956,-3.63258,4.36948,-1.146
2.699,475.546,1.26301,2.36956,-3.63258,4.09906,-2.04014
2.7,476.953,1.26301,2.36956,-3.63258,3.73471,-2.54118
2.7,478.03,1.26301,2.36956,-3.63258,3.3691,-3.00912
2.701,479.348,1.26301,2.36956,-3.63258,2.74758,-3.58559
2.701,480.601,1.26301,2.36956,-3.63258,2.27449,-3.90287
2.702,481.655,1.26301,2.36956,-3.63258,1.78752,-4.14855
2.702,482.908,1.26301,2.36956,-3.63258,1.02827,-4.39867
2.702,484.073,1.26301,2.36956,-3.63258,0.454453,-4.49435
2.703,485.106,1.26301,2.36956,-3.63258,-0.0662754,-4.51678
2.703,486.292,1.26301,2.36956,-3.63258,-0.825669,-4.44116
2.704,487.479,1.26301,2.36956,-3.63258,-1.2504,-4.29448
2.704,488.534,1.26301,2.36956,-3.63258,-1.75327,-4.09942
2.704,489.698,1.26301,2.36956,-3.63258,-2.46982,-3.78228
2.705,490.973,1.26301,2.36956,-3.63258,-2.94462,-3.42562
2.705,491.72,1.26301,2.36956,-3.63258,-3.34418,-3.03679
2.706,493.039,1.26301,2.36956,-3.63258,-3.85267,-2.35852
2.706,494.313,1.26301,2.36956,-3.63258,-4.11386,-1.86596
2.706,495.368,1.26301,2.36956,-3.63258,-4.31955,-1.3218
2.707,496.687,1.26301,2.36956,-3.63258,-4.48042,-0.575799
2.707,498.049,1.26301,2.36956,-3.63258,-4.51726,0.00477046
2.708,499.104,1.26301,2.36956,-3.63258,-4.48074,0.573233
2.708,500.269,1.26301,2.36956,-3.63258,-4.26369,1.4922
2.708,501.587,1.26301,2.36956,-3.63258,-4.02562,2.04941
2.709,502.708,1.26301,2.36956,-3.63258,-3.722,2.55976
2.709,504.092,1.26301,2.36956,-3.63258,-3.10854,3.2776
2.71,505.499,1.26301,2.36956,-3.63258,-2.6222,3.67828
2.71,506.641,1.26301,2.36956,-3.63258,-2.11704,3.99046
2.71,507.96,1.26301,2.36956,-3.63258,-1.24123,4.34339
2.711,509.476,1.26301,2.36956,-3.63258,-0.612727,4.47552
2.711,510.553,1.26301,2.36956,-3.63258,0.0281584,4.51718
2.712,512.025,1.26301,2.36956,-3.63258,0.966604,4.41264
2.712,513.432,1.26301,2.36956,-3.63258,1.41098,4.2394
2.712,514.553,1.26301,2.36956,-3.63258,1.99441,4.05315
2.713,515.827,1.26301,2.36956,-3.63258,2.79343,3.54999
2.713,517.541,1.26301,2.36956,-3.63258,3.29365,3.09153
2.714,518.64,1.26301,2.36956,-3.63258,3.69181,2.47271
2.714,519.849,1.26301,2.36956,-3.63258,4.15707,1.76762
2.715,521.585,1.26301,2.36956,-3.63258,4.36572,1.01899
2.715,522.661,1.26301,2.36956,-3.63258,4.48019,0.408754
2.715,524.046,1.26301,2.36956,-3.63258,4.49221,-0.475143
2.716,525.386,1.26301,2.36956,-3.63258,4.39106,-1.06031
2.716,526.441,1.26301,2.36956,-3.63258,4.227,-1.59315
2.717,527.694,1.26301,2.36956,-3.63258,3.86751,-2.3341
2.717,528.946,1.26301,2.36956,-3.63258,3.58769,-2.74484
2.717,529.869,1.26301,2.36956,-3.63258,3.23073,-3.15723
2.718,531.056,1.26301,2.36956,-3.63258,2.70198,-3.62008
2.718,532.155,1.26301,2.36956,-3.63258,2.2984,-3.88883
2.719,532.968,1.26301,2.36956,-3.63258,1.89039,-4.10269
2.719,534.067,1.26301,2.36956,-3.63258,1.2662,-4.33618
2.719,535.012,1.26301,2.36956,-3.63258,0.829918,-4.44037
2.72,535.803,1.26301,2.36956,-3.63258,0.445839,-4.49521
2.72,536.748,1.26301,2.36956,-3.63258,-0.171917,-4.51399
2.721,537.934,1.26301,2.36956,-3.63258,-0.630751,-4.47301
2.721,538.616,1.26301,2.36956,-3.63258,-1.04767,-4.37665
2.721,539.539,1.26301,2.36956,-3.63258,-1.59234,-4.19213
2.722,540.461,1.26301,2.36956,-3.63258,-2.04709,-4.0268
2.722,541.209,1.26301,2.36956,-3.63258,-2.43635,-3.80393
2.723,542.22,1.26301,2.36956,-3.63258,-2.94199,-3.42788
2.723,543.164,1.26301,2.36956,-3.63258,-3.25905,-3.12798
2.724,543.934,1.26301,2.36956,-3.63258,-3.56068,-2.77979
2.724,544.747,1.26301,2.36956,-3.63258,-3.86975,-2.33039
2.724,545.758,1.26301,2.36956,-3.63258,-4.09212,-1.91318
2.725,546.659,1.26301,2.36956,-3.63258,-4.2814,-1.44057
2.725,547.779,1.26301,2.36956,-3.63258,-4.45504,-0.747182
2.726,548.856,1.26301,2.36956,-3.63258,-4.51082,-0.241144
2.726,549.757,1.26301,2.36956,-3.63258,-4.51644,0.231628
2.726,550.944,1.26301,2.36956,-3.63258,-4.43288,0.869057
2.727,552.108,1.26301,2.36956,-3.63258,-4.29956,1.53463
2.727,553.075,1.26301,2.36956,-3.63258,-4.10124,1.89354
2.728,553.998,1.26301,2.36956,-3.63258,-3.69629,2.59675
2.728,555.515,1.26301,2.36956,-3.63258,-3.38062,2.99617
2.728,556.196,1.26301,2.36956,-3.63258,-2.98579,3.3898
2.729,557.47,1.26301,2.36956,-3.63258,-2.32074,3.87555
2.729,558.679,1.26301,2.36956,-3.63258,-1.83673,4.127
2.73,559.646,1.26301,2.36956,-3.63258,-1.44139,4.32182
2.73,560.964,1.26301,2.36956,-3.63258,-0.640186,4.47167
2.73,562.195,1.26301,2.36956,-3.63258,-0.0965843,4.51623
2.731,563.162,1.26301,2.36956,-3.63258,0.472554,4.49248
2.731,564.217,1.26301,2.36956,-3.63258,1.24539,4.3422
2.732,565.425,1.26301,2.36956,-3.63258,1.74847,4.16516
2.732,566.392,1.26301,2.36956,-3.63258,2.26925,3.90592
2.732,567.645,1.26301,2.36956,-3.63258,2.94987,3.42111
2.733,568.92,1.26301,2.36956,-3.63258,3.31608,3.06745
2.733,569.864,1.26301,2.36956,-3.63258,3.6687,2.63559
2.734,571.095,1.26301,2.36956,-3.63258,4.06531,1.9695
2.734,572.26,1.26301,2.36956,-3.63258,4.27305,1.46518
2.734,573.468,1.26301,2.36956,-3.63258,4.40814,0.986901
2.735,574.413,1.26301,2.36956,-3.63258,4.51254,0.109577
2.735,575.688,1.26301,2.36956,-3.63258,4.4985,-0.411343
2.736,576.677,1.26301,2.36956,-3.63258,4.42608,-0.903033
2.736,577.732,1.26301,2.36956,-3.63258,4.24505,-1.5444
2.737,578.984,1.26301,2.36956,-3.63258,4.06039,-2.08791
2.737,579.863,1.26301,2.36956,-3.63258,3.79221,-2.45456
2.737,580.786,1.26301,2.36956,-3.63258,3.41374,-2.95838
2.738,581.929,1.26301,2.36956,-3.63258,3.11232,-3.27401
2.738,582.676,1.26301,2.36956,-3.63258,2.75309,-3.58137
2.739,583.555,1.26301,2.36956,-3.63258,2.27,-3.90548
2.739,584.456,1.26301,2.36956,-3.63258,1.92651,-4.08586
2.74,585.313,1.26301,2.36956,-3.63258,1.60288,-4.2527
2.74,585.885,1.26301,2.36956,-3.63258,1.09396,-4.39985
2.741,586.873,1.26301,2.36956,-3.63258,0.641903,-4.47142
2.741,587.577,1.26301,2.36956,-3.63258,0.255853,-4.51001
2.741,588.39,1.26301,2.36956,-3.63258,-0.24114,-4.50549
2.742,589.269,1.26301,2.36956,-3.63258,-0.663325,-4.4683
2.742,590.06,1.26301,2.36956,-3.63258,-1.00886,-4.38923
2.743,590.697,1.26301,2.36956,-3.63258,-1.50935,-4.23278
2.743,591.598,1.26301,2.36956,-3.63258,-1.90218,-4.09724
2.744,592.279,1.26301,2.36956,-3.63258,-2.20452,-3.94281
2.744,593.092,1.26301,2.36956,-3.63258,-2.66365,-3.64838
2.744,593.862,1.26301,2.36956,-3.63258,-2.92089,-3.44588
2.745,594.565,1.26301,2.36956,-3.63258,-3.18867,-3.1997
2.745,595.334,1.26301,2.36956,-3.63258,-3.52845,-2.73451
2.746,596.257,1.26301,2.36956,-3.63258,-3.75747,-2.50741
2.746,596.96,1.26301,2.36956,-3.63258,-3.9819,-2.1331
2.746,597.663,1.26301,2.36956,-3.63258,-4.21434,-1.62634
2.747,598.85,1.26301,2.36956,-3.63258,-4.35807,-1.18867
2.747,599.641,1.26301,2.36956,-3.63258,-4.45037,-0.774513
2.748,600.388,1.26301,2.36956,-3.63258,-4.51558,-0.123435
2.748,601.377,1.26301,2.36956,-3.63258,-4.50641,0.312904
2.748,602.168,1.26301,2.36956,-3.63258,-4.44691,0.794123
2.749,603.267,1.26301,2.36956,-3.63258,-4.32233,1.43974
2.749,604.322,1.26301,2.36956,-3.63258,-4.14235,1.80184
2.75,605.201,1.26301,2.36956,-3.63258,-3.9373,2.21435
2.75,606.168,1.26301,2.36956,-3.63258,-3.50071,2.85495
2.75,607.267,1.26301,2.36956,-3.63258,-3.14854,3.23919
2.751,608.189,1.26301,2.36956,-3.63258,-2.78321,3.55801
2.751,609.332,1.26301,2.36956,-3.63258,-2.23998,3.92277
2.752,610.519,1.26301,2.36956,-3.63258,-1.73969,4.16883
2.752,611.464,1.26301,2.36956,-3.63258,-1.23624,4.37643
2.752,612.409,1.26301,2.36956,-3.63258,-0.499262,4.48959
2.753,613.837,1.26301,2.36956,-3.63258,0.0575987,4.5169
2.753,614.848,1.26301,2.36956,-3.63258,0.589542,4.47863
2.754,615.793,1.26301,2.36956,-3.63258,1.38131,4.30089
2.754,617.221,1.26301,2.36956,-3.63258,1.84542,4.12312
2.754,618.21,1.26301,2.36956,-3.63258,2.42174,3.81325
2.755,619.419,1.26301,2.36956,-3.63258,3.16155,3.13173
2.756,621.111,1.26301,2.36956,-3.63258,3.56493,2.65806
2.756,622.232,1.26301,2.36956,-3.63258,3.92234,2.24074
2.756,623.33,1.26301,2.36956,-3.63258,4.27192,1.46846
2.757,624.627,1.26301,2.36956,-3.63258,4.39649,0.895404
2.757,625.748,1.26301,2.36956,-3.63258,4.49082,0.488069
2.758,626.693,1.26301,2.36956,-3.63258,4.50568,-0.32327
2.758,627.923,1.26301,2.36956,-3.63258,4.45941,-0.828208
2.759,628.802,1.26301,2.36956,-3.63258,4.35966,-1.18281
2.759,629.725,1.26301,2.36956,-3.63258,4.13819,-1.81136
2.76,630.692,1.26301,2.36956,-3.63258,3.9675,-2.21283
2.76,631.505,1.26301,2.36956,-3.63258,3.72691,-2.55261
2.761,632.318,1.26301,2.36956,-3.63258,3.41601,-2.95576
2.761,633.219,1.26301,2.36956,-3.63258,3.13236,-3.25485
2.761,633.857,1.26301,2.36956,-3.63258,2.907,-3.52683
2.762,634.736,1.26301,2.36956,-3.63258,2.46909,-3.78276
2.763,635.659,1.26301,2.36956,-3.63258,2.11399,-3.99208
2.763,636.34,1.26301,2.36956,-3.63258,1.75247,-4.16347
2.763,636.823,1.26301,2.36956,-3.63258,1.30773,-4.32383
2.764,637.812,1.26301,2.36956,-3.63258,0.943749,-4.41758
2.764,638.45,1.26301,2.36956,-3.63258,0.681328,-4.46559
2.765,639.021,1.26301,2.36956,-3.63258,0.222987,-4.51176
2.765,639.878,1.26301,2.36956,-3.63258,-0.104367,-4.51425
2.766,640.449,1.26301,2.36956,-3.63258,-0.455312,-4.49426
2.766,641.087,1.26301,2.36956,-3.63258,-0.886892,-4.42934
2.766,641.768,1.26301,2.36956,-3.63258,-1.19367,-4.3567
2.767,642.471,1.26301,2.36956,-3.63258,-1.47172,-4.25066
2.767,642.932,1.26301,2.36956,-3.63258,-1.91003,-4.06758
2.768,643.812,1.26301,2.36956,-3.63258,-2.24373,-3.92063
2.768,644.581,1.26301,2.36956,-3.63258,-2.55189,-3.70672
2.769,645.13,1.26301,2.36956,-3.63258,-2.93672,-3.4324
2.769,646.053,1.26301,2.36956,-3.63258,-3.25424,-3.13298
2.769,646.734,1.26301,2.36956,-3.63258,-3.46484,-2.89837
2.77,647.569,1.26301,2.36956,-3.63258,-3.7889,-2.45966
2.77,648.514,1.26301,2.36956,-3.63258,-3.98026,-2.05019
2.771,649.173,1.26301,2.36956,-3.63258,-4.16783,-1.74209
2.771,649.767,1.26301,2.36956,-3.63258,-4.36033,-1.18032
2.772,650.866,1.26301,2.36956,-3.63258,-4.43893,-0.837594
2.772,651.701,1.26301,2.36956,-3.63258,-4.4932,-0.465675
2.772,652.558,1.26301,2.36956,-3.63258,-4.50972,0.261026
2.773,653.459,1.26301,2.36956,-3.63258,-4.47068,0.647032
2.773,654.404,1.26301,2.36956,-3.63258,-4.40681,1.13424
2.774,655.151,1.26301,2.36956,-3.63258,-4.1768,1.72046
2.774,656.293,1.26301,2.36956,-3.63258,-3.99694,2.10478
2.775,657.041,1.26301,2.36956,-3.63258,-3.7618,2.50091
2.775,658.03,1.26301,2.36956,-3.63258,-3.44868,2.91758
2.775,659.04,1.26301,2.36956,-3.63258,-3.14233,3.24522
2.776,659.788,1.26301,2.36956,-3.63258,-2.78594,3.55587
2.776,660.623,1.26301,2.36956,-3.63258,-2.23246,3.92706
2.777,661.677,1.26301,2.36956,-3.63258,-1.83199,4.1291
2.777,662.491,1.26301,2.36956,-3.63258,-1.3904,4.29796
2.777,663.589,1.26301,2.36956,-3.63258,-0.79073,4.44752
2.778,664.776,1.26301,2.36956,-3.63258,-0.309466,4.50665
2.778,665.567,1.26301,2.36956,-3.63258,0.187482,4.51337
2.779,666.49,1.26301,2.36956,-3.63258,0.944573,4.4174
2.779,667.655,1.26301,2.36956,-3.63258,1.40109,4.29449
2.779,668.534,1.26301,2.36956,-3.63258,1.91944,4.08918
2.78,669.72,1.26301,2.36956,-3.63258,2.44946,3.71463
2.78,670.929,1.26301,2.36956,-3.63258,2.86098,3.49578
2.781,671.764,1.26301,2.36956,-3.63258,3.22769,3.16033
2.781,672.665,1.26301,2.36956,-3.63258,3.69977,2.5918
2.781,673.808,1.26301,2.36956,-3.63258,3.95625,2.1803
2.782,674.709,1.26301,2.36956,-3.63258,4.17183,1.7325
2.782,675.808,1.26301,2.36956,-3.63258,4.39569,1.04094
2.783,676.906,1.26301,2.36956,-3.63258,4.47726,0.599869
2.783,677.719,1.26301,2.36956,-3.63258,4.50894,0.152884
2.783,678.511,1.26301,2.36956,-3.63258,4.50123,-0.380265
2.784,679.455,1.26301,2.36956,-3.63258,4.44569,-0.800936
2.784,680.203,1.26301,2.36956,-3.63258,4.36993,-1.1443
2.785,681.06,1.26301,2.36956,-3.63258,4.18663,-1.6964
2.785,681.895,1.26301,2.36956,-3.63258,4.042,-2.0169
2.785,682.488,1.26301,2.36956,-3.63258,3.87911,-2.31477
2.786,683.279,1.26301,2.36956,-3.63258,3.67325,-2.68807
2.786,683.916,1.26301,2.36956,-3.63258,3.47318,-2.92551
2.787,684.444,1.26301,2.36956,-3.63258,3.28831,-3.0972
2.787,685.015,1.26301,2.36956,-3.63258,2.99229,-3.38406
2.787,685.609,1.26301,2.36956,-3.63258,2.79684,-3.5473
2.788,686.07,1.26301,2.36956,-3.63258,2.58257,-3.70621
2.788,686.707,1.26301,2.36956,-3.63258,2.28647,-3.89586
2.789,687.257,1.26301,2.36956,-3.63258,2.11706,-4.00176
2.789,687.63,1.26301,2.36956,-3.63258,1.92182,-4.08807
2.789,688.114,1.26301,2.36956,-3.63258,1.60936,-4.22944
2.79,688.641,1.26301,2.36956,-3.63258,1.38051,-4.31929
2.79,689.059,1.26301,2.36956,-3.63258,1.1594,-4.36594
2.791,689.476,1.26301,2.36956,-3.63258,0.852065,-4.43618
2.791,690.004,1.26301,2.36956,-3.63258,0.696745,-4.46321
2.791,690.399,1.26301,2.36956,-3.63258,0.480325,-4.49165
2.792,690.707,1.26301,2.36956,-3.63258,0.165872,-4.51422
2.792,691.19,1.26301,2.36956,-3.63258,-0.0281377,-4.51718
2.793,691.542,1.26301,2.36956,-3.63258,-0.17363,-4.51119
2.793,691.959,1.26301,2.36956,-3.63258,-0.463924,-4.49338
2.793,692.399,1.26301,2.36956,-3.63258,-0.632449,-4.47277
2.794,692.707,1.26301,2.36956,-3.63258,-0.859689,-4.4347
2.794,693.124,1.26301,2.36956,-3.63258,-1.13172,-4.3732
2.795,693.564,1.26301,2.36956,-3.63258,-1.34166,-4.31342
2.795,694.091,1.26301,2.36956,-3.63258,-1.54846,-4.24358
2.795,694.553,1.26301,2.36956,-3.63258,-1.82959,-4.09505
2.796,695.102,1.26301,2.36956,-3.63258,-2.10248,-3.99816
2.796,695.519,1.26301,2.36956,-3.63258,-2.33483,-3.86707
2.797,696.047,1.26301,2.36956,-3.63258,-2.65804,-3.65246
2.797,696.684,1.26301,2.36956,-3.63258,-2.86901,-3.48919
2.798,697.19,1.26301,2.36956,-3.63258,-3.08773,-3.29721
2.798,697.849,1.26301,2.36956,-3.63258,-3.39951,-2.97473
2.798,698.64,1.26301,2.36956,-3.63258,-3.5766,-2.75928
2.799,699.211,1.26301,2.36956,-3.63258,-3.77373,-2.48287
2.799,699.827,1.26301,2.36956,-3.63258,-4.0562,-1.9882
2.8,700.728,1.26301,2.36956,-3.63258,-4.19855,-1.66668
2.8,701.365,1.26301,2.36956,-3.63258,-4.31187,-1.34665
2.8,702.068,1.26301,2.36956,-3.63258,-4.44053,-0.829085
2.801,702.969,1.26301,2.36956,-3.63258,-4.49408,-0.457063
2.801,703.606,1.26301,2.36956,-3.63258,-4.51629,-0.0940023
2.802,704.419,1.26301,2.36956,-3.63258,-4.48959,0.499237
2.802,705.562,1.26301,2.36956,-3.63258,-4.43942,0.835011
2.803,706.243,1.26301,2.36956,-3.63258,-4.34482,1.23622
2.803,706.947,1.26301,2.36956,-3.63258,-4.12559,1.83988
2.803,708.023,1.26301,2.36956,-3.63258,-3.94661,2.27148
2.804,708.793,1.26301,2.36956,-3.63258,-3.71611,2.61796
2.804,709.738,1.26301,2.36956,-3.63258,-3.36334,3.09594
2.805,710.682,1.26301,2.36956,-3.63258,-3.03873,3.42279
2.805,711.452,1.26301,2.36956,-3.63258,-2.64334,3.66312
2.805,712.353,1.26301,2.36956,-3.63258,-2.19319,4.00096
2.806,713.385,1.26301,2.36956,-3.63258,-1.81297,4.17547
2.806,714.133,1.26301,2.36956,-3.63258,-1.43977,4.31878
2.807,715.121,1.26301,2.36956,-3.63258,-0.794148,4.44691
2.807,716.088,1.26301,2.36956,-3.63258,-0.361305,4.50279
2.807,716.88,1.26301,2.36956,-3.63258,0.111287,4.51589
2.808,717.693,1.26301,2.36956,-3.63258,0.738618,4.45647
2.808,718.725,1.26301,2.36956,-3.63258,1.21203,4.35163
2.809,719.56,1.26301,2.36956,-3.63258,1.59236,4.2273
2.809,720.44,1.26301,2.36956,-3.63258,2.24977,3.91717
2.81,721.626,1.26301,2.36956,-3.63258,2.50742,3.69578
2.81,722.351,1.26301,2.36956,-3.63258,2.87707,3.41996
2.81,723.406,1.26301,2.36956,-3.63258,3.35814,2.93934
2.811,724.395,1.26301,2.36956,-3.63258,3.64838,2.66364
2.811,725.274,1.26301,2.36956,-3.63258,3.8884,2.29913
2.811,726.263,1.26301,2.36956,-3.63258,4.17977,1.71324
2.812,727.252,1.26301,2.36956,-3.63258,4.32907,1.29027
2.812,728.065,1.26301,2.36956,-3.63258,4.43797,0.842669
2.813,728.878,1.26301,2.36956,-3.63258,4.51262,0.204784
2.813,729.955,1.26301,2.36956,-3.63258,4.5125,-0.207422
2.814,730.592,1.26301,2.36956,-3.63258,4.47645,-0.605885
2.814,731.537,1.26301,2.36956,-3.63258,4.35185,-1.21124
2.814,732.394,1.26301,2.36956,-3.63258,4.24445,-1.54605
2.815,733.031,1.26301,2.36956,-3.63258,4.10123,-1.89356
2.815,733.866,1.26301,2.36956,-3.63258,3.8684,-2.33263
2.816,734.548,1.26301,2.36956,-3.63258,3.71707,-2.62645
2.816,735.207,1.26301,2.36956,-3.63258,3.4985,-2.85765
2.816,735.91,1.26301,2.36956,-3.63258,3.2064,-3.18193
2.817,736.503,1.26301,2.36956,-3.63258,2.98577,-3.38981
2.817,737.053,1.26301,2.36956,-3.63258,2.79954,-3.58244
2.818,737.712,1.26301,2.36956,-3.63258,2.50523,-3.80534
2.818,738.283,1.26301,2.36956,-3.63258,2.29987,-3.91848
2.818,738.745,1.26301,2.36956,-3.63258,2.07713,-4.01138
2.819,739.206,1.26301,2.36956,-3.63258,1.73646,-4.17018
2.819,739.69,1.26301,2.36956,-3.63258,1.53299,-4.24919
2.82,740.085,1.26301,2.36956,-3.63258,1.36067,-4.30747
2.82,740.503,1.26301,2.36956,-3.63258,1.08048,-4.38614
2.82,740.964,1.26301,2.36956,-3.63258,0.903017,-4.42609
2.821,741.272,1.26301,2.36956,-3.63258,0.688149,-4.46454
2.821,741.734,1.26301,2.36956,-3.63258,0.495792,-4.48997
2.822,742.019,1.26301,2.36956,-3.63258,0.314619,-4.50629
2.822,742.349,1.26301,2.36956,-3.63258,0.205651,-4.51493
2.822,742.635,1.26301,2.36956,-3.63258,0.0116756,-4.51725
2.823,742.92,1.26301,2.36956,-3.63258,-0.158083,-4.51406
2.823,743.206,1.26301,2.36956,-3.63258,-0.363895,-4.50258
2.824,743.58,1.26301,2.36956,-3.63258,-0.520792,-4.48714
2.824,743.887,1.26301,2.36956,-3.63258,-0.593004,-4.47817
2.824,744.019,1.26301,2.36956,-3.63258,-0.808641,-4.4443
2.825,744.437,1.26301,2.36956,-3.63258,-0.915782,-4.42346
2.825,744.568,1.26301,2.36956,-3.63258,-1.0342,-4.39728
2.826,744.854,1.26301,2.36956,-3.63258,-1.22208,-4.34882
2.826,745.096,1.26301,2.36956,-3.63258,-1.34996,-4.31083
2.827,745.403,1.26301,2.36956,-3.63258,-1.43073,-4.2847
2.827,745.623,1.26301,2.36956,-3.63258,-1.62474,-4.21496
2.827,745.931,1.26301,2.36956,-3.63258,-1.74849,-4.16515
2.828,746.195,1.26301,2.36956,-3.63258,-1.87072,-4.1117
2.828,746.436,1.26301,2.36956,-3.63258,-2.03474,-4.03305
2.829,746.788,1.26301,2.36956,-3.63258,-2.17424,-3.95959
2.829,747.03,1.26301,2.36956,-3.63258,-2.31108,-3.88131
2.829,747.337,1.26301,2.36956,-3.63258,-2.46547,-3.76514
2.83,747.755,1.26301,2.36956,-3.63258,-2.59606,-3.66869
2.83,748.041,1.26301,2.36956,-3.63258,-2.72347,-3.58926
2.831,748.414,1.26301,2.36956,-3.63258,-2.94069,-3.429
2.831,748.788,1.26301,2.36956,-3.63258,-3.06746,-3.31607
2.831,749.205,1.26301,2.36956,-3.63258,-3.22407,-3.16402
2.832,749.513,1.26301,2.36956,-3.63258,-3.42112,-2.94985
2.832,750.04,1.26301,2.36956,-3.63258,-3.54464,-2.80022
2.833,750.326,1.26301,2.36956,-3.63258,-3.67577,-2.62572
2.833,750.853,1.26301,2.36956,-3.63258,-3.84996,-2.36294
2.833,751.337,1.26301,2.36956,-3.63258,-3.98844,-2.12086
2.834,751.798,1.26301,2.36956,-3.63258,-4.06002,-1.90374
2.834,752.348,1.26301,2.36956,-3.63258,-4.2106,-1.63601
2.835,752.941,1.26301,2.36956,-3.63258,-4.30353,-1.37305
2.835,753.468,1.26301,2.36956,-3.63258,-4.38882,-1.06955
2.835,754.084,1.26301,2.36956,-3.63258,-4.47155,-0.641024
2.836,754.765,1.26301,2.36956,-3.63258,-4.50355,-0.351769
2.836,755.38,1.26301,2.36956,-3.63258,-4.5172,-0.0246711
2.837,755.93,1.26301,2.36956,-3.63258,-4.49504,0.447582
2.837,756.655,1.26301,2.36956,-3.63258,-4.45081,0.771964
2.837,757.292,1.26301,2.36956,-3.63258,-4.37428,1.12756
2.838,758.083,1.26301,2.36956,-3.63258,-4.20649,1.64654
2.838,758.918,1.26301,2.36956,-3.63258,-4.05505,1.99053
2.839,759.6,1.26301,2.36956,-3.63258,-3.86929,2.33115
2.839,760.501,1.26301,2.36956,-3.63258,-3.55266,2.79004
2.839,761.336,1.26301,2.36956,-3.63258,-3.29185,3.09344
2.84,762.061,1.26301,2.36956,-3.63258,-3.00523,3.37258
2.84,763.028,1.26301,2.36956,-3.63258,-2.50667,3.75796
2.841,763.863,1.26301,2.36956,-3.63258,-2.26999,3.95919
2.841,764.676,1.26301,2.36956,-3.63258,-1.87147,4.15537
2.841,765.621,1.26301,2.36956,-3.63258,-1.30438,4.32484
2.842,766.522,1.26301,2.36956,-3.63258,-0.916596,4.4463
2.842,767.335,1.26301,2.36956,-3.63258,-0.473401,4.50348
2.843,768.324,1.26301,2.36956,-3.63258,0.168469,4.50797
2.843,769.291,1.26301,2.36956,-3.63258,0.615322,4.47516
