time, angle [deg], U Currrent [A], V Current [A], W Current [A] , Id[A], Iq[A]
2.693,1584.95,0.3807,0.189423,-0.570122,-0.262093,0.661181
2.694,1585.48,-0.0126212,-0.845038,0.85766,1.02459,-0.632493
2.695,1586.07,0.359439,0.495575,-0.855014,-0.535434,0.907932
2.696,1586.53,-0.138856,-0.845038,0.983894,0.908928,-0.935559
2.696,1587.06,0.325555,0.121256,-0.446811,-0.0268874,0.565337
2.697,1587.52,-0.0126212,-0.7685,0.781122,0.751816,-0.801318
2.698,1588.09,0.391994,-0.025841,-0.366153,0.209347,0.49454
2.699,1588.71,-0.0225871,-0.577155,0.599742,0.479335,-0.683407
2.7,1589.21,0.327548,0.108101,-0.435649,0.128005,0.54072
2.7,1589.76,0.00863935,-0.480286,0.471647,0.329831,-0.589504
2.701,1590.4,0.0617908,0.170288,-0.232079,-0.0495821,0.290965
2.702,1590.99,0.00664617,0.490792,-0.497438,-0.236375,0.658901
2.703,1591.59,-0.265091,-0.919185,1.18428,0.0850152,-1.52002
2.703,1592.22,0.417906,0.141586,-0.559492,0.405713,0.585765
2.704,1592.9,-0.00199095,-0.0832446,0.0852356,0.0115742,-0.118595
2.705,1593.59,0.00930374,0.0746153,-0.0839191,0.00782048,0.112316
2.706,1594.24,0.189354,0.570917,-0.760272,0.274969,0.925853
2.707,1594.95,-0.172076,-0.801986,0.974061,-0.377394,-1.21103
2.708,1595.7,0.279712,0.103317,-0.383029,0.418352,0.246183
2.708,1596.62,-0.00199095,-0.0210574,0.0230483,-0.0130441,-0.0284334
2.709,1597.48,-0.262433,-0.538886,0.801319,-0.714021,-0.70111
2.71,1598.35,0.327548,0.0554808,-0.383029,0.504797,0.0420825
2.711,1599.34,-0.416572,0.103317,0.313255,-0.490133,0.215676
2.711,1600.29,0.22191,0.208557,-0.430467,0.514805,0.114096
2.712,1601.23,-0.0969992,0.0363462,0.060653,-0.0848579,0.0862546
2.713,1602.2,-0.262433,0.236063,0.0263702,-0.0369369,0.35241
2.714,1603.12,0.154806,-0.0401919,-0.114614,0.125968,-0.152502
2.715,1604.13,-0.372722,-0.713489,1.08621,-1.35051,0.0847123
2.715,1605.01,0.251807,0.452522,-0.70433,0.859541,-0.159539
2.716,1605.87,-0.119589,-0.00311875,0.122707,-0.0996951,0.139388
2.717,1606.84,0.0385371,-0.0605224,0.0219853,-0.0597185,-0.0454435
2.718,1607.65,0.114942,-0.11673,0.00178778,-0.0980836,-0.12936
2.719,1608.48,-0.304954,0.155937,0.149017,0.0854298,0.362684
2.719,1609.28,0.412591,0.916535,-1.32913,1.3434,-0.985966
2.72,1610.07,-0.296982,-0.0222533,0.319235,-0.0749036,0.430698
2.721,1610.77,0.0332219,-0.0449756,0.0117536,-0.0548339,-0.0159116
2.722,1611.5,0.0631196,0.841193,-0.904312,0.981953,-0.762259
2.723,1612.15,-0.357441,-0.806769,1.16421,-0.812372,1.21412
2.724,1612.9,0.152813,0.994269,-1.14708,0.974919,-1.17356
2.724,1613.52,-0.225227,-0.078461,0.303688,0.0200734,0.385512
2.725,1614.07,-0.182706,-0.414511,0.597217,-0.271578,0.701529
2.726,1614.68,0.114942,0.764655,-0.879597,0.536171,-1.0455
2.727,1615.25,-0.394647,-0.250672,0.645319,0.0997307,0.790616
2.728,1615.91,0.15547,0.24563,-0.401101,0.025321,-0.494718
2.728,1616.53,-0.0651083,0.0746153,-0.00950699,0.0960793,-0.0268312
2.729,1617.08,-0.102314,-0.53769,0.640004,-0.133669,0.8335
2.73,1617.6,0.351466,0.800532,-1.152,-0.0798212,-1.4433
2.731,1618.2,-0.394647,-0.290137,0.684784,0.362436,0.759931
2.732,1618.79,0.157463,0.112884,-0.270348,-0.165026,-0.288777
2.732,1619.41,0.148162,0.532648,-0.68081,-0.156041,-0.86218
2.733,1619.93,-0.135534,-0.862977,0.998511,0.225871,1.3061
2.734,1620.57,0.458434,0.0746153,-0.533049,-0.602304,-0.358886
2.735,1621.1,-0.182042,-0.154999,0.337041,0.288828,0.295531
2.736,1621.76,0.242506,0.0746153,-0.317121,-0.359845,-0.188292
2.736,1622.42,0.157463,0.602011,-0.759475,-0.510451,-0.838722
2.737,1623.03,-0.113609,-0.690766,0.804375,0.571648,0.900169
2.738,1623.74,0.266424,0.226496,-0.49292,-0.534666,-0.275994
2.739,1624.46,-0.0285667,-0.0975955,0.126162,0.117772,0.1113
2.74,1625.08,0.216595,0.0184076,-0.235002,-0.318567,0.036637
2.74,1625.96,0.266424,0.659415,-0.925839,-1.03002,-0.549596
2.741,1626.83,-0.166096,-0.912009,1.07811,1.22448,0.722717
2.742,1627.63,0.167429,0.227692,-0.395121,-0.479965,-0.0634178
2.743,1628.46,0.0298999,-0.0605224,0.0306224,0.0412054,0.0616183
2.744,1629.34,0.179388,0.0746153,-0.254004,-0.295525,0.122191
2.744,1630.17,0.23254,0.548195,-0.780735,-0.981862,0.0409453
2.745,1630.94,-0.0558068,-0.271002,0.326809,0.428196,-0.00302861
2.746,1631.87,0.0930173,-0.842647,0.749629,1.11767,0.177407
2.747,1632.61,0.019934,0.359242,-0.379176,-0.521091,0.0411181
2.748,1633.4,0.285691,-0.547257,0.261566,0.609871,0.270327
2.748,1634.06,0.364754,0.682137,-1.04689,-1.10131,0.702725
2.749,1634.94,-0.00199095,0.0734194,-0.0714285,-0.0980914,0.0306234
2.75,1635.62,0.10697,-0.548453,0.441484,0.695777,-0.157407
2.751,1636.42,0.274397,0.686921,-0.961317,-0.866958,0.855288
2.752,1637.1,-0.00199095,-0.97898,0.980971,1.16017,-0.770521
2.752,1637.82,0.421228,0.417841,-0.839069,-0.380446,0.954632
2.753,1638.42,-0.0126212,-0.921577,0.934198,0.962698,-0.904695
2.754,1639.1,0.306288,0.532648,-0.838936,-0.393847,0.962406
2.755,1639.67,-0.192672,-0.988548,1.18122,0.791543,-1.34375
2.755,1640.28,0.412591,0.151153,-0.563744,0.122818,0.704132
2.756,1640.85,-0.00730609,-0.807965,0.815271,0.59834,-0.982749
2.757,1641.38,0.327548,0.133215,-0.460763,0.155339,0.559648
2.758,1641.91,-0.0969992,-1.03519,1.13219,0.511421,-1.44959
2.758,1642.46,0.40196,0.152349,-0.55431,0.282896,0.641881
2.759,1642.9,-0.0843757,-0.763717,0.848092,0.230281,-1.12099
2.76,1643.43,0.311603,0.0746153,-0.386218,0.29569,0.405457
2.761,1643.93,-0.017272,-0.7685,0.785772,0.173327,-1.08549
2.761,1644.46,0.402625,0.0734194,-0.476044,0.447275,0.440522
2.762,1645.03,-0.0232515,-0.465935,0.489187,0.0135178,-0.675968
2.763,1645.54,0.126237,0.078203,-0.20444,0.161934,0.193971
2.764,1646.22,-0.0132856,0.226496,-0.21321,0.0153578,0.310678
2.765,1646.74,-0.225227,-0.916793,1.14202,-0.527603,-1.38029
2.765,1647.38,0.497633,0.0925539,-0.590187,0.714764,0.306002
2.766,1648.06,0.00863935,-0.00192284,-0.00671651,0.0111012,-0.000458716
2.767,1648.79,-0.0119568,-0.00670648,0.0186633,-0.0208625,-0.0100508
2.768,1649.51,0.132217,-0.078461,-0.0537555,0.134076,-0.0942607
2.769,1650.19,-0.3209,-0.87374,1.19464,-1.15908,-0.974732
2.769,1650.83,0.286356,0.320973,-0.607328,0.68512,0.286975
2.77,1651.6,-0.076403,-0.0796569,0.15606,-0.183216,-0.0525213
2.771,1652.24,0.0730855,0.0554808,-0.128566,0.157096,0.0138946
2.772,1653.01,0.115607,0.684529,-0.800135,0.94417,0.480317
2.773,1653.75,-0.357441,0.0351503,0.322291,-0.397089,0.283725
2.773,1654.66,0.253136,0.379572,-0.632708,0.779708,0.00623327
2.774,1655.34,-0.13487,-0.0413878,0.176257,-0.198054,0.10837
2.775,1656.22,0.0730855,-0.00192284,-0.0711627,0.0667508,-0.0771598
2.776,1657.12,0.168094,-0.108359,-0.0597351,-0.00807848,-0.208468
2.777,1657.95,-0.278379,0.0363462,0.242032,-0.156544,0.340858
2.778,1658.81,0.158128,0.14637,-0.304498,0.297561,-0.224956
2.778,1659.62,-0.0112925,0.226496,-0.215203,0.30907,-0.047077
2.779,1660.48,-0.267748,-0.597485,0.865234,-0.894435,0.619037
2.78,1661.27,0.242506,1.03015,-1.27265,1.38947,-0.906905
2.781,1662.02,-0.415908,-0.154999,0.570907,-0.210802,0.694506
2.782,1662.9,0.115607,0.226496,-0.342102,0.250683,-0.344757
2.782,1663.75,-0.0757386,-0.0413878,0.117126,-0.0271013,0.143296
2.783,1664.48,-0.182706,0.839997,-0.657291,0.91121,-0.588584
2.784,1665.25,-0.0863689,-0.232733,0.319102,-0.16411,0.369484
2.785,1666.02,0.0724211,0.112884,-0.185306,0.0475386,-0.223754
2.785,1666.79,-0.0332174,-0.078461,0.111678,-0.0295134,0.137334
2.786,1667.42,0.0936817,0.0566767,-0.150358,-0.0436871,-0.180797
2.787,1668.1,-0.0332174,0.0746153,-0.0413979,0.066163,-0.0633016
2.788,1668.79,0.158128,-0.00192284,-0.156205,-0.156825,-0.156681
2.788,1669.42,-0.054478,-0.0401919,0.0946699,0.0467914,0.106566
2.789,1670.02,0.24317,0.112884,-0.356055,-0.253439,-0.364578
2.79,1670.63,-0.0757386,0.189423,-0.113684,0.10373,-0.20924
2.791,1671.25,0.285691,0.0746153,-0.360307,-0.356191,-0.300226
2.791,1671.77,0.00930374,0.227692,-0.236995,-0.0392954,-0.326424
2.792,1672.35,0.413255,-0.156195,-0.25706,-0.511094,0.0131294
2.793,1672.94,0.242506,0.720406,-0.962912,-0.560675,-1.08354
2.794,1673.58,-0.22257,-1.07346,1.29603,0.76359,1.50778
2.795,1674.13,0.328877,0.227692,-0.556569,-0.579924,-0.362203
2.795,1674.74,-0.0338818,-0.0796569,0.113539,0.097936,0.103888
2.796,1675.36,0.413255,0.0160158,-0.429271,-0.595986,-0.0105152
2.797,1675.99,0.221245,0.532648,-0.753894,-0.739281,-0.595386
2.798,1676.65,-0.113609,-1.15956,1.27317,1.19465,1.2455
2.799,1677.25,0.280376,0.151153,-0.43153,-0.532689,-0.0554421
2.799,1677.86,-0.00996367,0.2253,-0.215336,-0.222605,-0.218348
2.8,1678.43,0.328213,-0.442017,0.113805,0.0617329,0.558092
2.801,1679.05,0.339507,0.690508,-1.03002,-1.24261,-0.330029
2.802,1679.71,-0.299639,-0.304488,0.604127,0.739899,-0.00385071
2.803,1680.23,0.154806,0.151153,-0.305959,-0.373241,0.033389
2.803,1680.89,0.00863935,0.226496,-0.235135,-0.308,-0.108626
2.804,1681.49,0.338843,-0.538886,0.200043,0.378565,0.549471
2.805,1682.12,0.242506,0.570917,-0.813423,-1.01932,0.0860399
2.806,1682.78,-0.187357,-0.944299,1.13166,1.48546,-0.0454547
2.807,1683.46,0.174073,0.0734194,-0.247493,-0.236061,0.206177
2.807,1684.15,-0.0119568,0.0447176,-0.0327608,-0.0554812,-0.0114381
2.808,1684.94,0.277054,-0.556824,0.27977,0.636794,0.244085
2.809,1685.75,0.205964,0.648651,-0.854616,-0.968165,0.506157
2.81,1686.56,-0.203302,-0.996919,1.20022,1.39162,-0.745425
2.81,1687.24,0.0298999,-0.348736,0.318836,0.446713,-0.160485
2.811,1688.04,0.24317,-0.758933,0.515763,0.928654,-0.209233
2.812,1688.87,0.283034,0.51471,-0.797744,-0.554542,0.82683
2.813,1689.64,-0.0870333,-0.988548,1.07558,1.02852,-1.04107
2.813,1690.45,0.39133,0.208557,-0.599887,-0.0491363,0.744854
2.814,1691.16,-0.0232515,-0.462348,0.485599,0.392287,-0.544264
2.815,1691.99,0.266424,0.173876,-0.4403,0.0430855,0.5415
2.816,1692.72,-0.0126212,-0.500617,0.513238,0.318456,-0.646693
2.817,1693.55,0.242506,0.132019,-0.374525,0.144279,0.442369
2.817,1694.3,-0.0126212,-0.672828,0.685449,0.253406,-0.930505
2.818,1695.07,0.372727,0.112884,-0.485611,0.372837,0.498477
2.819,1695.95,-0.0524848,-0.921577,0.974061,0.0489263,-1.34168
2.819,1696.74,0.344158,0.0698317,-0.41399,0.427473,0.334627
2.82,1697.62,-0.0126212,0.0363462,-0.023725,-0.0112197,0.0439906
2.821,1698.3,0.428536,0.227692,-0.656228,0.642734,0.503006
2.822,1699.11,-0.118924,0.0746153,0.0443089,-0.134175,0.0627404
2.822,1699.79,0.455112,0.715622,-1.17073,1.02623,1.01819
2.823,1700.54,-0.0651083,-0.154999,0.220107,-0.192029,-0.198037
2.824,1701.24,0.0724211,0.0363462,-0.108767,0.12976,0.0380833
2.825,1701.92,0.0039886,0.264765,-0.268753,0.230169,0.295197
2.826,1702.67,-0.307612,-0.7685,1.07611,-1.1557,-0.712461
2.826,1703.35,0.456441,0.686921,-1.14336,1.33159,0.462979
2.827,1704.14,-0.161445,-0.0975955,0.259041,-0.320455,0.000148881
2.828,1704.82,0.0943461,0.0698317,-0.164178,0.201725,-0.00896557
2.829,1705.46,0.0139545,0.379572,-0.393527,0.489735,0.239549
2.83,1706.1,-0.304954,-0.651301,0.956256,-1.19173,-0.1067
2.831,1706.87,-0.296982,-0.998115,1.2951,-1.65395,-0.16177
2.831,1707.57,0.0305643,0.379572,-0.410136,0.551783,0.0935762
2.832,1708.23,-0.343489,-0.730231,1.07372,-1.32793,0.208856
2.833,1708.8,0.199985,0.532648,-0.732633,0.916376,-0.151302
2.834,1709.35,0.136203,0.151153,-0.287356,0.312938,-0.163891
2.834,1710.08,-0.0126212,-0.980176,0.992797,-1.39284,0.118316
2.835,1710.78,-0.332194,-0.500617,0.832811,-0.869108,0.558606
2.836,1711.55,0.152813,0.671374,-0.824186,0.990572,-0.428163
2.837,1712.23,-0.272399,-0.0796569,0.352056,-0.185592,0.415781
2.838,1712.98,0.147498,0.741932,-0.88943,0.989636,-0.632846
2.838,1713.77,-0.51756,-0.151411,0.668972,-0.184374,0.83924
2.839,1714.36,0.178724,1.18442,-1.36314,1.34364,-1.23045
2.84,1715.29,-0.458429,-0.157391,0.61582,-0.0380526,0.782762
2.841,1716.19,0.158128,0.629517,-0.787645,0.53955,-0.866352
2.841,1717,-0.265091,-0.299704,0.564795,-0.103166,0.685754
2.842,1717.94,0.220581,0.216928,-0.437509,-0.00179092,-0.535841
2.843,1718.91,-0.161445,-0.290137,0.451582,-0.0365259,0.559834
2.844,1719.66,0.199985,0.226496,-0.42648,-0.0922518,-0.51446
2.844,1720.6,-0.17274,-0.232733,0.405473,0.118885,0.48305
2.845,1721.5,0.328213,-0.0413878,-0.286825,-0.385282,-0.207997
2.846,1722.45,0.0724211,0.236063,-0.308484,-0.12587,-0.374553
2.847,1723.88,-0.116931,-0.462348,0.579279,0.288419,0.688754
2.848,1724.84,0.200649,0.364025,-0.564674,-0.438721,-0.546951
2.849,1725.66,0.0205984,-0.540082,0.519483,0.278717,0.691332
2.849,1726.56,0.247821,0.428604,-0.676425,-0.658308,-0.51894
2.85,1727.48,0.104976,-0.518555,0.413579,0.279144,0.604639
2.851,1728.36,0.417906,0.800532,-1.21844,-1.34212,-0.706259
2.852,1729.17,-0.288345,0.0363462,0.251998,0.352829,-0.161707
2.852,1729.85,0.391994,0.83043,-1.22242,-1.44938,-0.48673
2.853,1730.65,-0.22257,-0.959846,1.18242,1.42658,0.577767
2.854,1731.35,0.179388,0.0722235,-0.251612,-0.304048,0.0916997
2.855,1732.03,-0.0119568,0.30423,-0.292273,-0.38343,-0.1743
2.856,1732.56,0.158128,-0.845038,0.686911,0.966697,0.525773
2.856,1733.17,0.392659,0.0746153,-0.467274,-0.490766,0.370462
2.857,1733.81,0.019934,-0.329602,0.309668,0.439903,0.106839
2.858,1734.36,0.114942,0.112884,-0.227827,-0.256321,0.112329
2.859,1734.91,-0.0119568,0.30423,-0.292273,-0.4199,-0.0391176
2.86,1735.39,-0.0119568,-0.840255,0.852212,1.19674,-0.0286334
2.86,1735.88,0.422556,0.30423,-0.726786,-0.690627,0.56777
2.861,1736.47,0.0292355,0.0734194,-0.102655,-0.11882,0.0522599
2.862,1736.91,0.293664,-0.599877,0.306213,0.698693,0.223589
2.863,1737.39,0.316918,0.741932,-1.05885,-1.13356,0.697929
2.864,1737.96,-0.106965,-0.538886,0.645851,0.755901,-0.388211
2.865,1738.45,0.264431,0.188227,-0.452657,-0.302208,0.471906
2.865,1739,0.0205984,-0.40016,0.379562,0.510445,-0.209918
2.866,1739.48,0.158128,0.112884,-0.271012,-0.14528,0.300924
2.867,1739.94,-0.0232515,-0.355912,0.379163,0.42544,-0.299966
2.868,1740.45,0.180717,0.103317,-0.284034,-0.094843,0.339889
2.868,1741,0.00996814,-0.261435,0.251467,0.287869,-0.224019
2.869,1741.55,0.0936817,0.0758112,-0.169493,-0.0470756,0.202572
2.87,1742.14,0.019934,-0.194464,0.17453,0.194949,-0.176691
2.871,1742.64,0.0989969,0.0829867,-0.181984,-0.0214118,0.222141
2.871,1743.28,-0.0225871,-0.151411,0.173999,0.107774,-0.205749
2.872,1743.81,0.0704279,0.0554808,-0.125909,0.00945386,0.154168
2.873,1744.47,-0.0345462,-0.0318206,0.0663668,-0.00831024,-0.0808794
2.874,1745.17,0.0292355,0.112884,-0.14212,-0.0298288,0.1814
2.874,1745.87,0.136867,0.379572,-0.516439,-0.00594602,0.65537
2.875,1746.67,-0.34216,-0.959846,1.30201,-0.158357,-1.64533
2.876,1747.52,0.413255,0.0925539,-0.505809,0.476961,0.449294
2.877,1748.36,-0.0870333,-0.078461,0.165494,-0.113128,-0.167065
2.878,1749.21,0.0405302,0.0746153,-0.115146,0.0712797,0.124048
2.878,1750.09,0.162779,0.532648,-0.695427,0.435742,0.777148
2.879,1751.17,-0.28768,-0.920381,1.20806,-0.904885,-1.25318
2.88,1752.12,0.477037,0.24563,-0.722667,0.835751,0.316138
2.881,1753.08,-0.0498273,-0.0413878,0.0912151,-0.104404,-0.0401962
2.882,1754.01,0.0730855,0.103317,-0.176403,0.200076,0.0826678
2.882,1755.06,0.00664617,0.532648,-0.539295,0.577056,0.480601
2.883,1755.96,-0.34216,-0.862977,1.20514,-1.44826,-0.45774
2.884,1757.02,0.178724,0.303034,-0.481758,0.593465,0.0573263
2.885,1757.74,-0.437169,-0.0413878,0.478556,-0.546007,0.363386
2.885,1758.62,0.433851,0.848368,-1.28222,1.59433,-0.122143
2.886,1759.46,-0.512245,0.026779,0.485466,-0.438506,0.562916
2.887,1760.2,0.338179,-0.078461,-0.259718,0.165162,-0.402186
2.888,1760.99,-0.334188,-0.861781,1.19597,-1.45807,0.417926
2.888,1761.65,0.338179,-0.078461,-0.259718,0.097594,-0.423705
2.889,1762.31,-0.427203,-0.69555,1.12275,-1.18476,0.723334
2.89,1762.93,0.300308,-0.078461,-0.221847,0.0163596,-0.381288
2.891,1763.56,-0.395312,-0.816337,1.21165,-1.21856,0.897703
2.891,1764.11,0.242506,0.820862,-1.06337,1.13193,-0.769029
2.892,1764.66,-0.384682,0.169092,0.215589,0.164201,0.440117
2.893,1765.19,0.2053,0.95002,-1.15532,1.19097,-0.927926
2.894,1765.65,-0.363421,-0.672828,1.03625,-0.780265,1.02458
2.894,1766.22,0.300972,0.878266,-1.17924,0.953578,-1.15898
2.895,1766.73,-0.522211,-0.117926,0.640137,0.0076102,0.834439
2.896,1767.34,0.0704279,0.169092,-0.23952,0.149207,-0.263617
2.897,1767.83,-0.0969992,0.702467,-0.605468,0.714948,-0.606234
2.898,1768.36,-0.319571,-0.658477,0.978048,-0.415854,1.14863
2.898,1768.97,0.327548,1.13658,-1.46413,0.713728,-1.74166
2.899,1769.54,-0.373387,-0.0425837,0.415971,0.230027,0.511224
2.9,1770.09,0.0830514,-0.0605224,-0.022529,-0.103041,-0.0203989
2.901,1770.64,0.113614,0.542216,-0.655829,0.199205,-0.836124
2.902,1771.26,-0.300304,-0.939515,1.23982,-0.142708,1.57786
2.903,1771.83,0.263766,0.349674,-0.613441,-0.143039,-0.740064
2.903,1772.33,-0.098328,0.0554808,0.0428472,0.11998,0.0136785
2.904,1772.95,0.0970037,-0.355912,0.258908,-0.169057,0.418228
2.905,1773.52,0.266424,0.628321,-0.894745,-0.26844,-1.09137
2.906,1774.03,-0.352791,-0.7685,1.12129,0.461175,1.32403
2.907,1774.64,0.199985,0.286291,-0.486276,-0.298095,-0.519192
2.907,1775.21,-0.0657727,0.311405,-0.245633,0.0118703,-0.401863
2.908,1775.94,0.269082,-0.619012,0.34993,-0.145753,0.746182
2.909,1776.6,0.280376,0.685725,-0.966101,-0.71722,-0.983757
2.91,1777.39,-0.277714,-0.682395,0.960109,0.793277,0.903222
2.911,1778.11,0.205964,0.0447176,-0.250682,-0.323203,-0.0503277
2.911,1778.88,0.0411946,0.30423,-0.345424,-0.314587,-0.338535
2.912,1779.69,0.118264,-0.58433,0.466066,0.39475,0.645615
2.913,1780.66,0.413255,-0.0796569,-0.333598,-0.475436,0.26242
2.914,1781.41,-0.251138,-0.714684,0.965823,1.14346,0.437037
2.914,1782.29,0.433187,0.0746153,-0.507802,-0.623219,0.25537
2.915,1783.08,-0.0119568,-0.845038,0.856995,1.09372,0.472909
2.916,1783.91,0.240513,-2.41048,2.16997,2.97215,1.32037
2.917,1784.77,0.208622,0.494379,-0.703001,-0.882518,0.0575004
2.918,1785.52,-0.182042,-1.15,1.33204,1.76916,-0.0101293
2.919,1786.31,0.263766,0.102121,-0.365888,-0.344443,0.313196
2.919,1787.01,0.00930374,0.0160158,-0.0253195,-0.0286071,0.0130289
2.92,1787.76,0.156799,-0.352324,0.195525,0.41,0.12956
2.921,1788.48,0.237191,0.476441,-0.713631,-0.757673,0.467393
2.922,1789.17,-0.22722,-1.13206,1.35928,1.59147,-0.805003
2.923,1789.96,0.157463,0.0734194,-0.230883,-0.125133,0.260449
2.923,1790.51,0.0325575,0.0734194,-0.105977,-0.0950369,0.0935117
2.924,1791.14,0.328213,-0.542474,0.214261,0.665422,0.0626321
2.925,1791.74,0.283034,0.51471,-0.797744,-0.560198,0.815565
2.926,1792.2,-0.0551424,-0.463544,0.518686,0.503089,-0.483581
2.927,1792.7,0.136867,0.0375421,-0.174409,-0.00220971,0.224846
2.927,1793.23,-0.0119568,0.222908,-0.210951,-0.229746,0.203834
2.928,1793.67,0.0465098,-0.708705,0.662195,0.692743,-0.684177
2.929,1794.07,0.349473,0.0542849,-0.403758,0.129541,0.520882
2.93,1794.51,-0.0126212,-0.0987914,0.111413,0.0755456,-0.128937
2.931,1794.92,0.0252492,-0.0306247,0.00537546,0.0398816,-0.00370702
2.931,1795.23,0.0916885,0.475245,-0.566933,-0.291562,0.687609
2.932,1795.6,-0.0411902,-0.776872,0.818062,0.512064,-1.01289
2.933,1796,0.130223,0.065048,-0.195271,0.0607696,0.235855
2.934,1796.31,-0.0332174,-0.00192284,0.0351403,-0.026399,-0.0404166
2.935,1796.66,-0.203967,-0.623795,0.827762,0.150035,-1.04645
2.935,1797.03,0.304294,0.0590685,-0.363363,0.251338,0.405459
2.936,1797.32,-0.0551424,-0.346345,0.401487,0.0907118,-0.526031
2.937,1797.76,0.0564757,0.00525261,-0.0617283,0.0549805,0.063282
2.938,1798.13,-0.0285667,0.414253,-0.385687,-0.147415,0.547216
2.939,1798.42,-0.288345,-1.00768,1.29603,-0.100692,-1.66376
2.939,1798.84,0.417906,0.0327585,-0.450664,0.47011,0.397257
2.94,1799.25,-0.076403,-0.115534,0.191937,-0.0793785,-0.22299
2.941,1799.63,0.0039886,-0.00311875,-0.000869845,0.00490182,-0.00153762
2.942,1800.09,0.169423,0.592444,-0.761866,0.250976,0.947178
2.943,1800.48,-0.105636,-0.878524,0.98416,-0.241919,-1.29917
2.944,1800.92,0.200649,0.0937499,-0.294399,0.283451,0.23303
2.944,1801.36,0.0405302,-0.0413878,0.000857594,0.0424507,-0.0397655
2.945,1801.89,-0.0644439,-0.231537,0.295981,-0.175956,-0.337291
2.946,1802.44,0.114942,0.379572,-0.494514,0.337916,0.536325
2.947,1802.9,-0.352791,-0.500617,0.853407,-0.763132,-0.715642
2.947,1803.38,0.110292,-0.384614,0.274322,-0.0828191,-0.477319
2.948,1803.91,-0.283694,0.0447176,0.238976,-0.369439,0.0587097
2.949,1804.46,-0.0312243,0.206165,-0.174941,0.120939,0.243838
2.95,1805.14,-0.280372,-0.0366042,0.316976,-0.424435,0.02347
2.95,1805.67,-0.0498273,0.228888,-0.17906,0.153093,0.251987
2.951,1806.39,-0.312927,0.256393,0.0565336,-0.154515,0.38057
2.952,1807.1,-0.0119568,0.265961,-0.254004,0.286353,0.23108
2.953,1807.87,-0.170747,0.0746153,0.0961316,-0.122373,0.170258
2.953,1808.55,0.0305643,0.341303,-0.371867,0.468621,0.18496
2.954,1809.41,-0.31027,0.503947,-0.193677,0.316387,0.52852
2.955,1810.06,-0.00996367,-0.273394,0.283358,-0.382039,-0.0937657
2.956,1810.97,-0.0292311,0.0411299,-0.0118988,0.0309273,0.0416078
2.956,1811.67,-0.017272,-0.691962,0.709234,-0.988198,-0.058821
2.957,1812.37,0.0730855,0.0734194,-0.146505,0.155767,-0.090731
2.958,1813.08,-0.0132856,-0.078461,0.0917466,-0.118303,0.0274699
2.959,1813.89,0.0730855,0.0554808,-0.128566,0.112048,-0.111329
2.959,1814.61,-0.0332174,-0.925164,0.958382,-1.28059,0.385436
2.96,1815.29,-0.0152788,0.111688,-0.0964097,0.144504,-0.0334858
2.961,1816,-0.0225871,-0.078461,0.101048,-0.103473,0.0796579
2.962,1816.66,-0.00398413,0.065048,-0.0610639,0.0796776,-0.0403411
2.962,1817.38,-0.102314,-0.078461,0.180775,-0.078617,0.207662
2.963,1818.04,0.0352151,0.112884,-0.148099,0.116918,-0.149153
2.964,1818.7,-0.373387,-0.0222533,0.39564,0.0862485,0.537592
2.964,1819.12,-0.0969992,-0.172938,0.269937,-0.132171,0.307755
2.965,1819.67,-0.095006,0.436976,-0.34197,0.441415,-0.354105
2.966,1820.22,-0.160781,-0.00311875,0.1639,0.0943434,0.209339
2.966,1820.85,-0.0445121,0.380768,-0.336256,0.31071,-0.407656
2.967,1821.45,-0.0976636,-0.078461,0.176125,0.025067,0.214676
2.968,1821.98,-0.0285667,0.307818,-0.279251,0.200928,-0.364934
2.969,1822.44,-0.0504917,-0.567588,0.618079,-0.237587,0.808287
2.969,1822.94,0.152148,0.312601,-0.464749,-0.0102807,-0.580306
2.97,1823.34,-0.0943416,-0.543669,0.638011,-0.09933,0.837657
2.971,1823.78,-0.0225871,0.486008,-0.463421,0.161626,-0.652189
2.972,1824.15,-0.0219227,-0.140648,0.162571,-0.00681057,0.215993
2.972,1824.55,-0.0239159,0.212145,-0.188229,0.0610676,-0.27799
2.973,1824.9,0.0989969,-0.309271,0.210275,-0.14575,0.358359
2.974,1825.27,0.126901,0.524277,-0.651178,-0.139454,-0.833623
2.975,1825.69,-0.017272,-0.534102,0.551374,0.0455725,0.766486
2.975,1826.02,0.109627,0.447739,-0.557366,-0.181361,-0.699197
2.976,1826.39,0.0139545,-0.517359,0.503405,0.0716784,0.717824
2.977,1826.85,0.219916,0.723994,-0.94391,-0.472587,-1.11107
2.978,1827.36,-0.246488,-0.691962,0.93845,0.5573,1.05191
2.979,1827.73,0.252472,0.477637,-0.730108,-0.532323,-0.731603
2.979,1828.19,-0.098328,-0.165762,0.26409,0.217673,0.243942
2.98,1828.72,0.000666629,-0.690766,0.6901,0.383995,0.897744
2.981,1829.21,0.332863,0.911751,-1.24461,-1.04705,-1.18103
2.982,1829.64,-0.351462,-0.481482,0.832944,0.830852,0.599026
2.983,1830.19,0.211944,0.0686358,-0.28058,-0.352929,-0.0597241
2.983,1830.61,0.0252492,0.257589,-0.282839,-0.253385,-0.286356
2.984,1831.16,0.328213,-0.596289,0.268077,0.0884988,0.72543
2.985,1831.67,0.285027,0.580485,-0.865512,-0.961145,-0.490889
